OID_,timestamp,heading,speedmph,vehicleid,latitude,longitude
115522,44578.71192,296,1,282,43.0559702,-76.10833766
115523,44578.71192,0,0,286,43.0711579,-76.13629067
115533,44578.71192,314,1,280,43.05600465,-76.1083722
115534,44578.71192,0,0,278,43.02013648,-76.17533471
115537,44578.71192,286,46,281,43.05190558,-76.14773747
115541,44578.71192,47,7,270,43.0641089,-76.15623119
115546,44578.71204,0,0,286,43.0711579,-76.13629067
115549,44578.71204,314,1,280,43.05600465,-76.1083722
115554,44578.71204,296,1,282,43.0559702,-76.10833766
115556,44578.71204,307,47,281,43.05298646,-76.15035154
115557,44578.71204,138,3,270,43.0640925,-76.15608926
115562,44578.71204,0,0,278,43.02013648,-76.17533471
115563,44578.71215,0,0,286,43.0711579,-76.13629067
115569,44578.71215,296,1,282,43.0559702,-76.10833766
115575,44578.71215,314,1,280,43.05600465,-76.1083722
115579,44578.71215,149,15,270,43.06375637,-76.15570624
115581,44578.71215,0,0,278,43.02013648,-76.17533471
115582,44578.71215,291,45,281,43.05399402,-76.15252435
115586,44578.71227,0,0,286,43.0711579,-76.13629067
115594,44578.71227,296,1,282,43.0559702,-76.10833766
115595,44578.71227,314,1,280,43.05600465,-76.1083722
115598,44578.71227,7,4,278,43.02017734,-76.17529731
115602,44578.71227,275,53,281,43.05440975,-76.1556981
115604,44578.71227,162,12,270,43.0630759,-76.15526011
115606,44578.71238,85,0,286,43.07114886,-76.1362762
115611,44578.71238,296,1,282,43.0559702,-76.10833766
115616,44578.71238,277,59,281,43.05454663,-76.15757121
115619,44578.71238,358,6,278,43.02045231,-76.17535387
115624,44578.71238,314,1,280,43.05600465,-76.1083722
115626,44578.71238,234,13,270,43.06279614,-76.15566082
115627,44578.7125,296,1,282,43.0559702,-76.10833766
115629,44578.7125,296,1,282,43.0559702,-76.10833766
115634,44578.7125,355,6,278,43.02072371,-76.17538723
115637,44578.7125,0,0,286,43.07116082,-76.13627184
115638,44578.7125,281,54,281,43.05540863,-76.16252919
115641,44578.7125,226,5,270,43.06253353,-76.15623218
115644,44578.7125,314,1,280,43.05600465,-76.1083722
115654,44578.71262,296,1,282,43.0559702,-76.10833766
115656,44578.71262,354,6,278,43.02101284,-76.17538276
115659,44578.71262,85,0,286,43.07116014,-76.13625531
115660,44578.71262,281,50,281,43.05559381,-76.16391003
115663,44578.71262,314,1,280,43.05600465,-76.1083722
115668,44578.71262,154,15,270,43.0620588,-76.15604282
115671,44578.71273,296,1,282,43.0559702,-76.10833766
115676,44578.71273,355,6,278,43.02128824,-76.17547455
115680,44578.71273,85,0,286,43.07116014,-76.13625531
115682,44578.71273,280,46,281,43.05593106,-76.16656675
115686,44578.71273,314,1,280,43.05600465,-76.1083722
115690,44578.71273,147,16,270,43.06175581,-76.1558056
115692,44578.71285,84,6,286,43.07118426,-76.13603021
115697,44578.71285,296,1,282,43.0559702,-76.10833766
115702,44578.71285,276,31,281,43.05616586,-76.16903974
115706,44578.71285,141,2,270,43.06142255,-76.15563515
115707,44578.71285,328,5,278,43.02152452,-76.17557041
115712,44578.71285,314,1,280,43.05600465,-76.1083722
115714,44578.71296,129,3,286,43.07118913,-76.1355242
115716,44578.71296,296,1,282,43.0559702,-76.10833766
115726,44578.71296,247,4,278,43.02147143,-76.1757826
115727,44578.71296,277,16,281,43.0562774,-76.1702206
115731,44578.71296,173,6,270,43.06129287,-76.15553615
115732,44578.71296,314,1,280,43.05600465,-76.1083722
115736,44578.71308,157,2,286,43.07113674,-76.13550409
115740,44578.71308,296,1,282,43.0559702,-76.10833766
115741,44578.71308,264,9,270,43.06117962,-76.15589963
115743,44578.71308,296,1,278,43.02137171,-76.17587659
115749,44578.71308,180,20,281,43.05565363,-76.1705566
115754,44578.71308,314,1,280,43.05600465,-76.1083722
115758,44578.71319,185,3,286,43.07104665,-76.1354976
115762,44578.71319,296,1,282,43.0559702,-76.10833766
115763,44578.71319,0,0,278,43.02146023,-76.17601428
115769,44578.71319,184,27,281,43.05448348,-76.17062913
115775,44578.71319,264,9,270,43.0611632,-76.15629495
115777,44578.71319,314,1,280,43.05600465,-76.1083722
115779,44578.71319,264,9,270,43.0611632,-76.15629495
115785,44578.71331,296,1,282,43.0559702,-76.10833766
115787,44578.71331,91,13,278,43.02147701,-76.17545222
115789,44578.71331,173,8,286,43.07078459,-76.13547379
115792,44578.71331,178,17,281,43.05402896,-76.17065019
115793,44578.71331,314,1,280,43.05600465,-76.1083722
115797,44578.71331,250,9,270,43.06107375,-76.15678436
115801,44578.71343,176,10,286,43.07050714,-76.13547734
115810,44578.71343,296,1,282,43.0559702,-76.10833766
115811,44578.71343,251,13,281,43.05373316,-76.17081818
115816,44578.71343,84,11,278,43.02153321,-76.17504836
115821,44578.71343,314,1,280,43.05600465,-76.1083722
115824,44578.71343,238,12,270,43.06071587,-76.1575555
115826,44578.71354,175,9,286,43.0699445,-76.13542495
115836,44578.71354,296,1,282,43.0559702,-76.10833766
115838,44578.71354,272,30,281,43.05376689,-76.17212765
115841,44578.71354,329,8,270,43.06086618,-76.15784405
115842,44578.71354,329,8,270,43.06086618,-76.15784405
115844,44578.71354,314,1,280,43.05600465,-76.1083722
115846,44578.71354,63,2,278,43.02156411,-76.17461604
115848,44578.71366,174,9,286,43.06963512,-76.13539792
115853,44578.71366,296,1,282,43.0559702,-76.10833766
115862,44578.71366,314,1,280,43.05600465,-76.1083722
115863,44578.71366,113,5,278,43.02149765,-76.1743351
115866,44578.71366,260,32,281,43.05376706,-76.17405458
115868,44578.71366,333,14,270,43.06114175,-76.15802821
115871,44578.71377,234,2,286,43.06941545,-76.13545041
115876,44578.71377,296,1,282,43.0559702,-76.10833766
115882,44578.71377,333,17,270,43.0618142,-76.15845186
115883,44578.71377,254,37,281,43.05330982,-76.17626803
115884,44578.71377,314,1,280,43.05600465,-76.1083722
115887,44578.71377,171,20,278,43.02090021,-76.17424603
115892,44578.71389,273,4,286,43.06939587,-76.13554875
115895,44578.71389,296,1,282,43.0559702,-76.10833766
115904,44578.71389,172,22,278,43.02035018,-76.17416182
115907,44578.71389,255,38,281,43.05286656,-76.17841683
115911,44578.71389,311,21,270,43.06241822,-76.15934451
115912,44578.71389,314,1,280,43.05600465,-76.1083722
115915,44578.714,268,8,286,43.06937927,-76.13632244
115917,44578.714,268,8,286,43.06937927,-76.13632244
115921,44578.714,296,1,282,43.0559702,-76.10833766
115927,44578.714,254,36,281,43.05264476,-76.17960544
115931,44578.714,314,1,280,43.05600465,-76.1083722
115933,44578.714,290,2,270,43.06287581,-76.16010193
115935,44578.714,172,11,278,43.01972302,-76.17396525
115937,44578.71412,342,7,286,43.06951974,-76.136542
115938,44578.71412,346,11,270,43.06312924,-76.16015842
115945,44578.71412,296,1,282,43.0559702,-76.10833766
115948,44578.71412,256,31,281,43.05225058,-76.18168309
115954,44578.71412,281,7,278,43.01961012,-76.17421868
115955,44578.71412,314,1,280,43.05600465,-76.1083722
115958,44578.71424,351,15,286,43.06983013,-76.13658011
115959,44578.71424,296,1,282,43.0559702,-76.10833766
115968,44578.71424,269,28,281,43.05211575,-76.18269332
115970,44578.71424,338,17,270,43.06355536,-76.16026467
115972,44578.71424,278,9,278,43.01965406,-76.17498324
115977,44578.71424,314,1,280,43.05600465,-76.1083722
115979,44578.71435,355,17,286,43.07066031,-76.13663032
115986,44578.71435,296,1,282,43.0559702,-76.10833766
115988,44578.71435,183,7,281,43.05202347,-76.18340055
115993,44578.71435,307,7,278,43.01972333,-76.17519881
115996,44578.71435,314,1,280,43.05600465,-76.1083722
115998,44578.71435,42,6,270,43.06409933,-76.16030977
116000,44578.71447,357,13,286,43.07126603,-76.13662856
116006,44578.71447,296,1,282,43.0559702,-76.10833766
116008,44578.71447,202,5,281,43.05178903,-76.18332745
116015,44578.71447,314,1,280,43.05600465,-76.1083722
116016,44578.71447,358,11,278,43.02017371,-76.17533225
116017,44578.71447,108,2,270,43.06424217,-76.16017898
116026,44578.71458,355,14,286,43.07193373,-76.13668584
116027,44578.71458,296,1,282,43.0559702,-76.10833766
116031,44578.71458,314,1,280,43.05600465,-76.1083722
116034,44578.71458,314,1,280,43.05600465,-76.1083722
116038,44578.71458,244,11,281,43.05163181,-76.1837145
116041,44578.71458,130,5,270,43.06422038,-76.16007814
116043,44578.71458,345,18,278,43.02088714,-76.17545689
116044,44578.7147,0,0,286,43.07227933,-76.13669956
116047,44578.7147,296,1,282,43.0559702,-76.10833766
116056,44578.7147,230,6,281,43.05139668,-76.18430305
116058,44578.7147,314,1,280,43.05600465,-76.1083722
116061,44578.7147,3,9,278,43.02146901,-76.17546235
116064,44578.7147,142,18,270,43.06363735,-76.15958585
116065,44578.71481,56,8,286,43.07242554,-76.13660475
116073,44578.71481,296,1,282,43.0559702,-76.10833766
116081,44578.71481,314,1,280,43.05600465,-76.1083722
116083,44578.71481,156,21,270,43.06269022,-76.15896682
116084,44578.71481,0,0,281,43.05139152,-76.18429031
116085,44578.71481,0,0,278,43.02148486,-76.1755164
116091,44578.71493,296,1,282,43.0559702,-76.10833766
116094,44578.71493,185,3,278,43.0213708,-76.17546201
116095,44578.71493,86,15,286,43.07244574,-76.13619986
116098,44578.71493,86,15,286,43.07244574,-76.13619986
116100,44578.71493,0,0,281,43.05140135,-76.18432186
116101,44578.71493,314,1,280,43.05600465,-76.1083722
116107,44578.71493,150,21,270,43.0622958,-76.15864528
116115,44578.71506,162,5,286,43.07238496,-76.1356153
116118,44578.71506,314,1,280,43.05600465,-76.1083722
116119,44578.71506,162,5,286,43.07238496,-76.1356153
116123,44578.71506,296,1,282,43.0559702,-76.10833766
116125,44578.71506,0,0,281,43.05139983,-76.18432605
116127,44578.71506,320,4,278,43.0214101,-76.17552158
116131,44578.71506,130,19,270,43.06166822,-76.15792107
116132,44578.71516,176,11,286,43.07191623,-76.13553815
116136,44578.71516,296,1,282,43.0559702,-76.10833766
116138,44578.71516,125,13,270,43.06117425,-76.15699834
116140,44578.71516,261,16,278,43.02141221,-76.17616932
116144,44578.71516,327,12,281,43.05155139,-76.18455882
116146,44578.71516,327,12,281,43.05155139,-76.18455882
116152,44578.71516,314,1,280,43.05600465,-76.1083722
116155,44578.71529,296,1,282,43.0559702,-76.10833766
116160,44578.71529,291,5,278,43.02143097,-76.17668828
116162,44578.71529,169,9,286,43.07133505,-76.13548096
116167,44578.71529,331,9,281,43.05205761,-76.18494652
116170,44578.71529,314,1,280,43.05600465,-76.1083722
116171,44578.71529,125,13,270,43.06094708,-76.15662484
116176,44578.71539,0,0,286,43.07126528,-76.1355321
116177,44578.71539,152,23,270,43.06023117,-76.15586032
116181,44578.71539,296,1,282,43.0559702,-76.10833766
116190,44578.71539,80,6,281,43.05223777,-76.18476552
116193,44578.71539,352,7,278,43.02158278,-76.17673228
116195,44578.71539,314,1,280,43.05600465,-76.1083722
116198,44578.71551,271,2,286,43.07119715,-76.13564512
116204,44578.71551,296,1,282,43.0559702,-76.10833766
116206,44578.71551,92,13,281,43.05212498,-76.1838114
116207,44578.71551,314,1,280,43.05600465,-76.1083722
116217,44578.71551,338,14,278,43.02217888,-76.17700949
116218,44578.71551,149,15,270,43.05951993,-76.15540147
116221,44578.71563,271,2,286,43.07119715,-76.13564512
116228,44578.71563,296,1,282,43.0559702,-76.10833766
116229,44578.71563,120,13,281,43.0520669,-76.1835217
116235,44578.71563,149,10,270,43.05935945,-76.15524594
116237,44578.71563,314,1,280,43.05600465,-76.1083722
116239,44578.71563,33,1,278,43.02233701,-76.17695196
116242,44578.71574,264,9,286,43.07118394,-76.13595179
116246,44578.71574,296,1,282,43.0559702,-76.10833766
116249,44578.71574,296,1,282,43.0559702,-76.10833766
116252,44578.71574,239,4,281,43.05174197,-76.18339039
116254,44578.71574,154,17,270,43.05875574,-76.15488985
116257,44578.71574,66,9,278,43.02249211,-76.17652928
116259,44578.71574,314,1,280,43.05600465,-76.1083722
116263,44578.71586,288,5,286,43.07115581,-76.13659389
116264,44578.71586,296,1,282,43.0559702,-76.10833766
116275,44578.71586,166,22,270,43.05783537,-76.15435929
116277,44578.71586,314,1,280,43.05600465,-76.1083722
116280,44578.71586,62,10,278,43.02264076,-76.17613144
116283,44578.71586,241,16,281,43.05150068,-76.18405566
116285,44578.71597,296,1,282,43.0559702,-76.10833766
116289,44578.71597,157,10,278,43.02235853,-76.17580023
116293,44578.71597,355,9,286,43.07131953,-76.1366659
116295,44578.71597,242,14,281,43.05124992,-76.18471519
116301,44578.71597,314,1,280,43.05600465,-76.1083722
116302,44578.71597,200,11,270,43.05703951,-76.15412288
116305,44578.71609,3,17,286,43.07211036,-76.13669509
116309,44578.71609,296,1,282,43.0559702,-76.10833766
116318,44578.71609,167,11,278,43.02163136,-76.17554795
116322,44578.71609,314,1,280,43.05600465,-76.1083722
116324,44578.71609,247,14,281,43.05095387,-76.18546225
116326,44578.71609,248,13,270,43.05684648,-76.15482081
116327,44578.7162,44,7,286,43.07240448,-76.13663352
116332,44578.7162,314,1,280,43.05600465,-76.1083722
116338,44578.7162,296,1,282,43.0559702,-76.10833766
116340,44578.7162,236,14,270,43.05665459,-76.15510982
116346,44578.7162,277,5,281,43.0508868,-76.18573296
116348,44578.7162,202,6,278,43.02145363,-76.17557636
116349,44578.71632,91,9,286,43.07244704,-76.13589963
116354,44578.71632,296,1,282,43.0559702,-76.10833766
116358,44578.71632,335,11,281,43.05127072,-76.18605503
116365,44578.71632,268,16,278,43.0214765,-76.17619532
116368,44578.71632,314,1,280,43.05600465,-76.1083722
116369,44578.71632,237,8,270,43.05638837,-76.15574608
116370,44578.71644,84,5,286,43.07244053,-76.13577652
116376,44578.71644,296,1,282,43.0559702,-76.10833766
116380,44578.71644,172,8,270,43.05613593,-76.15598716
116384,44578.71644,172,8,270,43.05613593,-76.15598716
116386,44578.71644,318,3,278,43.02150577,-76.17673627
116387,44578.71644,332,9,281,43.05176751,-76.18641773
116392,44578.71644,314,1,280,43.05600465,-76.1083722
116398,44578.71655,296,1,282,43.0559702,-76.10833766
116401,44578.71655,356,9,281,43.05200438,-76.18648629
116407,44578.71655,345,18,278,43.0220364,-76.17692138
116408,44578.71655,177,9,286,43.07220388,-76.1355936
116409,44578.71655,314,1,280,43.05600465,-76.1083722
116414,44578.71655,149,18,270,43.0555195,-76.1555606
116415,44578.71667,177,11,286,43.07191877,-76.13558675
116420,44578.71667,296,1,282,43.0559702,-76.10833766
116424,44578.71667,2,4,281,43.05219585,-76.18646537
116430,44578.71667,6,5,278,43.02236797,-76.1770338
116434,44578.71667,224,3,270,43.05509187,-76.15525922
116435,44578.71667,314,1,280,43.05600465,-76.1083722
116437,44578.71667,224,3,270,43.05509187,-76.15525922
116443,44578.71678,296,1,282,43.0559702,-76.10833766
116444,44578.71678,173,12,286,43.0712555,-76.13549792
116446,44578.71678,296,1,282,43.0559702,-76.10833766
116450,44578.71678,224,3,270,43.05509187,-76.15525922
116451,44578.71678,19,4,281,43.0522697,-76.18646151
116455,44578.71678,50,6,278,43.02244738,-76.17688188
116457,44578.71678,314,1,280,43.05600465,-76.1083722
116461,44578.7169,181,12,286,43.07094087,-76.13551705
116465,44578.7169,296,1,282,43.0559702,-76.10833766
116470,44578.7169,96,18,281,43.05229523,-76.1859273
116475,44578.7169,72,11,278,43.02251787,-76.17618744
116477,44578.7169,243,12,270,43.05488087,-76.15606626
116479,44578.7169,314,1,280,43.05600465,-76.1083722
116480,44578.7169,243,12,270,43.05488087,-76.15606626
116482,44578.71701,178,12,286,43.07032916,-76.13544162
116487,44578.71701,296,1,282,43.0559702,-76.10833766
116496,44578.71701,314,1,280,43.05600465,-76.1083722
116500,44578.71701,286,14,270,43.05486015,-76.15681118
116501,44578.71701,144,7,278,43.02249789,-76.17580144
116502,44578.71701,140,7,281,43.05215503,-76.18504061
116503,44578.71713,177,11,286,43.06973571,-76.1353878
116508,44578.71713,296,1,282,43.0559702,-76.10833766
116515,44578.71713,279,17,270,43.05489032,-76.15785366
116518,44578.71713,172,10,278,43.02193085,-76.17561559
116520,44578.71713,314,1,280,43.05600465,-76.1083722
116522,44578.71713,149,11,281,43.05189536,-76.18481796
116524,44578.71725,209,6,286,43.06946274,-76.1353983
116529,44578.71725,296,1,282,43.0559702,-76.10833766
116539,44578.71725,314,1,280,43.05600465,-76.1083722
116540,44578.71725,0,0,278,43.02187526,-76.17560085
116543,44578.71725,273,15,270,43.05500159,-76.15884294
116545,44578.71725,156,7,281,43.05139408,-76.18444253
116546,44578.71736,262,11,286,43.06940088,-76.13596452
116554,44578.71736,314,1,280,43.05600465,-76.1083722
116557,44578.71736,269,12,270,43.05501329,-76.15982346
116559,44578.71736,296,1,282,43.0559702,-76.10833766
116563,44578.71736,0,0,278,43.02189144,-76.17560413
116566,44578.71736,240,3,281,43.0512404,-76.18458102
116570,44578.71748,319,6,286,43.06943025,-76.13650015
116574,44578.71748,296,1,282,43.0559702,-76.10833766
116578,44578.71748,332,3,270,43.05512756,-76.15997988
116580,44578.71748,252,9,281,43.05118817,-76.18483544
116581,44578.71748,0,0,278,43.02189144,-76.17560413
116587,44578.71748,314,1,280,43.05600465,-76.1083722
116589,44578.71759,10,10,286,43.0696544,-76.13653093
116595,44578.71759,296,1,282,43.0559702,-76.10833766
116597,44578.71759,296,1,282,43.0559702,-76.10833766
116604,44578.71759,0,0,278,43.02189144,-76.17560413
116609,44578.71759,249,5,281,43.05093809,-76.18540231
116610,44578.71759,8,7,270,43.05557257,-76.15969536
116611,44578.71759,314,1,280,43.05600465,-76.1083722
116614,44578.71771,358,18,286,43.07041774,-76.13659045
116618,44578.71771,296,1,282,43.0559702,-76.10833766
116626,44578.71771,37,6,270,43.0558431,-76.1595488
116627,44578.71771,0,0,278,43.02189144,-76.17560413
116629,44578.71771,245,8,281,43.05082666,-76.18576721
116630,44578.71771,314,1,280,43.05600465,-76.1083722
116634,44578.71782,359,16,286,43.07122534,-76.13659735
116639,44578.71782,296,1,282,43.0559702,-76.10833766
116644,44578.71782,241,8,281,43.05054929,-76.1864758
116650,44578.71782,314,1,280,43.05600465,-76.1083722
116652,44578.71782,56,17,270,43.05614759,-76.1589005
116654,44578.71782,56,17,270,43.05614759,-76.1589005
116655,44578.71782,253,0,278,43.02189263,-76.17561756
116664,44578.71794,296,1,282,43.0559702,-76.10833766
116665,44578.71794,357,17,286,43.07203469,-76.13666966
116666,44578.71794,67,17,270,43.05635708,-76.15831645
116670,44578.71794,250,9,281,43.05039456,-76.18682128
116676,44578.71794,314,1,280,43.05600465,-76.1083722
116678,44578.71794,182,7,278,43.02179863,-76.1756338
116684,44578.71806,296,1,282,43.0559702,-76.10833766
116686,44578.71806,0,0,286,43.07232882,-76.13670192
116687,44578.71806,239,10,281,43.05027579,-76.18716037
116690,44578.71806,138,1,278,43.02142707,-76.1754665
116692,44578.71806,314,1,280,43.05600465,-76.1083722
116695,44578.71806,69,14,270,43.05664529,-76.15754866
116700,44578.71817,87,16,286,43.07243246,-76.13633747
116707,44578.71817,61,10,270,43.0569436,-76.15668222
116711,44578.71817,296,1,282,43.0559702,-76.10833766
116714,44578.71817,237,13,281,43.05011887,-76.18753448
116718,44578.71817,314,1,280,43.05600465,-76.1083722
116720,44578.71817,97,7,278,43.0215521,-76.17516823
116721,44578.71829,86,21,286,43.07243968,-76.13567904
116726,44578.71829,296,1,282,43.0559702,-76.10833766
116733,44578.71829,339,13,281,43.05028299,-76.18816068
116734,44578.71829,87,9,278,43.02157163,-76.17479915
116735,44578.71829,314,1,280,43.05600465,-76.1083722
116741,44578.71829,144,6,270,43.05674756,-76.15655437
116742,44578.7184,111,8,286,43.07247614,-76.13457168
116748,44578.7184,296,1,282,43.0559702,-76.10833766
116751,44578.7184,136,4,278,43.02143837,-76.17424964
116756,44578.7184,328,11,281,43.05081757,-76.18857676
116757,44578.7184,328,11,281,43.05081757,-76.18857676
116759,44578.7184,314,1,280,43.05600465,-76.1083722
116762,44578.7184,158,10,270,43.05660097,-76.15637361
116768,44578.71852,175,13,286,43.07203897,-76.1344456
116770,44578.71852,296,1,282,43.0559702,-76.10833766
116777,44578.71852,331,13,281,43.05106762,-76.18874595
116782,44578.71852,167,18,278,43.02072503,-76.17423851
116783,44578.71852,153,19,270,43.05601933,-76.15595201
116784,44578.71852,314,1,280,43.05600465,-76.1083722
116786,44578.71863,176,14,286,43.0716893,-76.13440718
116795,44578.71863,161,13,270,43.0553495,-76.15557723
116799,44578.71863,296,1,282,43.0559702,-76.10833766
116801,44578.71863,314,1,280,43.05600465,-76.1083722
116803,44578.71863,344,12,281,43.0516876,-76.18916876
116807,44578.71863,166,18,278,43.0200715,-76.1741209
116809,44578.71875,296,1,282,43.0559702,-76.10833766
116816,44578.71875,199,2,286,43.07128251,-76.13442496
116818,44578.71875,314,1,280,43.05600465,-76.1083722
116824,44578.71875,0,0,281,43.05178991,-76.18928346
116825,44578.71875,177,8,278,43.01971662,-76.17407909
116826,44578.71875,231,5,270,43.05500308,-76.15556283
116830,44578.71887,255,3,286,43.07121359,-76.13453938
116837,44578.71887,296,1,282,43.0559702,-76.10833766
116840,44578.71887,0,0,281,43.05178991,-76.18928346
116842,44578.71887,246,7,270,43.05485583,-76.15588889
116844,44578.71887,198,6,278,43.01945945,-76.1740449
116848,44578.71887,314,1,280,43.05600465,-76.1083722
116851,44578.71898,255,1,286,43.0712088,-76.13457272
116852,44578.71898,296,1,282,43.0559702,-76.10833766
116857,44578.71898,334,1,281,43.05182573,-76.189292
116859,44578.71898,280,18,278,43.01956418,-76.17476601
116868,44578.71898,314,1,280,43.05600465,-76.1083722
116873,44578.71898,218,2,270,43.05472757,-76.15605275
116874,44578.7191,0,0,286,43.07123258,-76.13454068
116876,44578.7191,0,0,286,43.07123258,-76.13454068
116881,44578.7191,296,1,282,43.0559702,-76.10833766
116883,44578.7191,0,0,281,43.05182606,-76.18928582
116885,44578.7191,0,0,281,43.05182606,-76.18928582
116891,44578.7191,295,25,278,43.01971481,-76.17619082
116893,44578.7191,314,1,280,43.05600465,-76.1083722
116895,44578.7191,227,5,270,43.0542895,-76.15611397
116902,44578.71922,296,1,282,43.0559702,-76.10833766
116904,44578.71922,255,0,286,43.07124255,-76.1345491
116906,44578.71922,270,2,270,43.05441583,-76.15621005
116908,44578.71922,319,24,278,43.02039481,-76.17735585
116915,44578.71922,15,7,281,43.05191535,-76.18930258
116918,44578.71922,314,1,280,43.05600465,-76.1083722
116920,44578.71933,264,5,286,43.07124066,-76.1348739
116926,44578.71933,296,1,282,43.0559702,-76.10833766
116929,44578.71933,344,26,278,43.0214055,-76.17785044
116930,44578.71933,64,13,281,43.05221795,-76.18859577
116939,44578.71933,314,1,280,43.05600465,-76.1083722
116940,44578.71933,291,11,270,43.05470911,-76.15684667
116943,44578.71944,264,6,286,43.07120167,-76.13527251
116946,44578.71944,277,16,270,43.05486593,-76.15774174
116948,44578.71944,296,1,282,43.0559702,-76.10833766
116957,44578.71944,314,1,280,43.05600465,-76.1083722
116959,44578.71944,79,10,281,43.05245771,-76.18786194
116961,44578.71944,38,5,278,43.02209727,-76.17804965
116962,44578.71956,284,2,286,43.07120099,-76.13545289
116968,44578.71956,296,1,282,43.0559702,-76.10833766
116974,44578.71956,92,19,281,43.05237837,-76.18673484
116975,44578.71956,327,0,278,43.02210937,-76.17805641
116976,44578.71956,314,1,280,43.05600465,-76.1083722
116982,44578.71956,277,16,270,43.05495563,-76.15870235
116983,44578.71968,345,2,286,43.07128081,-76.13553428
116986,44578.71968,279,15,270,43.05508267,-76.15925134
116996,44578.71968,296,1,282,43.0559702,-76.10833766
116999,44578.71968,296,1,282,43.0559702,-76.10833766
117000,44578.71968,0,0,281,43.05226784,-76.18647617
117002,44578.71968,82,5,278,43.02219338,-76.17780339
117003,44578.71968,82,5,278,43.02219338,-76.17780339
117006,44578.71968,314,1,280,43.05600465,-76.1083722
117007,44578.71979,13,3,286,43.07136986,-76.13553801
117010,44578.71979,293,5,270,43.05530786,-76.15966937
117015,44578.71979,296,1,282,43.0559702,-76.10833766
117021,44578.71979,186,3,281,43.05220764,-76.18646889
117023,44578.71979,314,1,280,43.05600465,-76.1083722
117027,44578.71979,74,5,278,43.02220318,-76.17743372
117031,44578.71991,357,9,286,43.07176483,-76.1355926
117033,44578.71991,296,1,282,43.0559702,-76.10833766
117035,44578.71991,296,1,282,43.0559702,-76.10833766
117038,44578.71991,75,5,278,43.02229873,-76.17707515
117040,44578.71991,186,3,281,43.05220764,-76.18646889
117046,44578.71991,314,1,280,43.05600465,-76.1083722
117048,44578.71991,282,18,270,43.05538031,-76.16037011
117050,44578.72002,358,8,286,43.07205482,-76.13561743
117055,44578.72002,213,8,281,43.05178226,-76.18658587
117058,44578.72002,296,1,282,43.0559702,-76.10833766
117062,44578.72002,145,7,278,43.02220169,-76.17697339
117064,44578.72002,287,16,270,43.05556201,-76.16151426
117068,44578.72002,314,1,280,43.05600465,-76.1083722
117070,44578.72002,314,1,280,43.05600465,-76.1083722
117076,44578.72014,32,5,286,43.07245445,-76.13561774
117078,44578.72014,296,1,282,43.0559702,-76.10833766
117082,44578.72014,236,8,281,43.05164517,-76.18682596
117089,44578.72014,167,12,278,43.02190103,-76.17689
117092,44578.72014,314,1,280,43.05600465,-76.1083722
117093,44578.72014,316,9,270,43.05572373,-76.16182922
117095,44578.72025,76,6,286,43.07250627,-76.13547551
117103,44578.72025,329,14,270,43.05628715,-76.16229176
117104,44578.72025,314,1,280,43.05600465,-76.1083722
117106,44578.72025,296,1,282,43.0559702,-76.10833766
117113,44578.72025,243,10,281,43.05141025,-76.1875386
117114,44578.72025,96,9,278,43.02136934,-76.17638167
117116,44578.72037,91,13,286,43.07253567,-76.13463233
117123,44578.72037,296,1,282,43.0559702,-76.10833766
117125,44578.72037,343,19,270,43.05699611,-76.16284466
117128,44578.72037,230,8,281,43.05126007,-76.18786115
117129,44578.72037,90,13,278,43.02145292,-76.1756417
117135,44578.72037,314,1,280,43.05600465,-76.1083722
117138,44578.7205,181,8,286,43.07237621,-76.13453783
117142,44578.7205,296,1,282,43.0559702,-76.10833766
117147,44578.7205,242,10,281,43.05111352,-76.1882233
117149,44578.7205,242,10,281,43.05111352,-76.1882233
117152,44578.7205,85,12,278,43.02151469,-76.17471407
117156,44578.7205,314,1,280,43.05600465,-76.1083722
117157,44578.7205,320,9,270,43.05745057,-76.16319451
117160,44578.7206,177,11,286,43.07179782,-76.13445278
117167,44578.7206,296,1,282,43.0559702,-76.10833766
117175,44578.7206,0,0,281,43.05101267,-76.1885695
117176,44578.7206,118,11,278,43.02152644,-76.17439863
117177,44578.7206,49,6,270,43.05768254,-76.16318807
117181,44578.7206,314,1,280,43.05600465,-76.1083722
117183,44578.72072,177,15,286,43.07109885,-76.13440724
117190,44578.72072,296,1,282,43.0559702,-76.10833766
117196,44578.72072,0,0,281,43.05101267,-76.1885695
117197,44578.72072,314,1,280,43.05600465,-76.1083722
117201,44578.72072,58,16,270,43.05802081,-76.16245603
117202,44578.72072,168,22,278,43.02082726,-76.17425167
117203,44578.72083,175,16,286,43.07043223,-76.13433274
117210,44578.72083,296,1,282,43.0559702,-76.10833766
117212,44578.72083,0,0,281,43.05103728,-76.18855344
117217,44578.72083,314,1,280,43.05600465,-76.1083722
117220,44578.72083,169,15,278,43.01978374,-76.17420933
117223,44578.72083,55,15,270,43.05826215,-76.16207496
117228,44578.72095,296,1,282,43.0559702,-76.10833766
117236,44578.72095,177,13,286,43.06973692,-76.1343121
117237,44578.72095,171,11,278,43.01946775,-76.17407167
117238,44578.72095,242,7,281,43.05102614,-76.18858176
117239,44578.72095,242,7,281,43.05102614,-76.18858176
117242,44578.72095,314,1,280,43.05600465,-76.1083722
117243,44578.72095,58,17,270,43.05878422,-76.1612782
117248,44578.72106,176,3,286,43.06953404,-76.13429384
