SpeedMetersPerSecond,Longitude,HeadingDegrees,Username,Latitude,ReportTimeDate,Category
12,-88.06433,14,velocity_deploy,41.83897,2/5/21 0:50,testvehicle2
1,-87.93958,2,LocalGovDeployRyanN,41.97925,2/5/21 0:51,testvehicle1
10,-87.9398,180,LocalGovDeployRyanN,41.97773,2/5/21 0:51,testvehicle1
11,-88.06302,12,velocity_deploy,41.84293,2/5/21 0:51,testvehicle2
10,-87.93982,180,LocalGovDeployRyanN,41.97565,2/5/21 0:52,testvehicle1
9,-87.9397,178,LocalGovDeployRyanN,41.97252,2/5/21 0:52,testvehicle1
9,-88.06225,2,velocity_deploy,41.84593,2/5/21 0:52,testvehicle2
11,-88.06215,4,velocity_deploy,41.84762,2/5/21 0:52,testvehicle2
2,-88.06293,346,velocity_deploy,41.84908,2/5/21 0:52,testvehicle2
5,-87.93955,4,LocalGovDeployRyanN,41.97217,2/5/21 0:53,testvehicle1
3,-87.93953,4,LocalGovDeployRyanN,41.97308,2/5/21 0:53,testvehicle1
0,-88.06295,356,velocity_deploy,41.84922,2/5/21 0:53,testvehicle2
0,-88.06295,356,velocity_deploy,41.84922,2/5/21 0:53,testvehicle2
0,-88.06295,356,velocity_deploy,41.84922,2/5/21 0:53,testvehicle2
0,-88.06295,356,velocity_deploy,41.84922,2/5/21 0:53,testvehicle2
0,-88.06295,356,velocity_deploy,41.84922,2/5/21 0:53,testvehicle2
6,-87.93975,314,LocalGovDeployRyanN,41.97602,2/5/21 0:54,testvehicle1
10,-87.94155,318,LocalGovDeployRyanN,41.97688,2/5/21 0:54,testvehicle1
12,-87.94583,294,LocalGovDeployRyanN,41.97975,2/5/21 0:55,testvehicle1
10,-87.94828,284,LocalGovDeployRyanN,41.98028,2/5/21 0:55,testvehicle1
2,-88.06257,170,velocity_deploy,41.8491,2/5/21 0:55,testvehicle2
1,-87.95212,284,LocalGovDeployRyanN,41.98108,2/5/21 0:56,testvehicle1
4,-87.95257,330,LocalGovDeployRyanN,41.98123,2/5/21 0:56,testvehicle1
9,-88.06218,186,velocity_deploy,41.84797,2/5/21 0:56,testvehicle2
10,-88.06242,184,velocity_deploy,41.84572,2/5/21 0:56,testvehicle2
2,-87.95402,288,LocalGovDeployRyanN,41.98243,2/5/21 0:57,testvehicle1
8,-87.95482,288,LocalGovDeployRyanN,41.98265,2/5/21 0:57,testvehicle1
11,-88.06328,194,velocity_deploy,41.84258,2/5/21 0:57,testvehicle2
9,-88.06385,194,velocity_deploy,41.84082,2/5/21 0:57,testvehicle2
2,-87.95883,282,LocalGovDeployRyanN,41.98365,2/5/21 0:58,testvehicle1
14,-87.95922,358,LocalGovDeployRyanN,41.98562,2/5/21 0:58,testvehicle1
10,-88.06508,192,velocity_deploy,41.83728,2/5/21 0:58,testvehicle2
9,-88.06568,194,velocity_deploy,41.83548,2/5/21 0:58,testvehicle2
3,-87.95947,200,LocalGovDeployRyanN,41.98847,2/5/21 0:59,testvehicle1
15,-87.95938,180,LocalGovDeployRyanN,41.98647,2/5/21 0:59,testvehicle1
9,-88.06678,190,velocity_deploy,41.83205,2/5/21 0:59,testvehicle2
7,-88.06717,190,velocity_deploy,41.83058,2/5/21 0:59,testvehicle2
3,-87.95973,268,LocalGovDeployRyanN,41.9837,2/5/21 1:00,testvehicle1
12,-87.96208,272,LocalGovDeployRyanN,41.9838,2/5/21 1:00,testvehicle1
11,-88.06817,204,velocity_deploy,41.82735,2/5/21 1:00,testvehicle2
13,-88.06947,206,velocity_deploy,41.8252,2/5/21 1:00,testvehicle2
13,-87.96865,268,LocalGovDeployRyanN,41.98387,2/5/21 1:01,testvehicle1
8,-87.97083,266,LocalGovDeployRyanN,41.98393,2/5/21 1:01,testvehicle1
13,-88.0717,194,velocity_deploy,41.82073,2/5/21 1:01,testvehicle2
10,-88.07163,158,velocity_deploy,41.81865,2/5/21 1:01,testvehicle2
12,-87.97635,272,LocalGovDeployRyanN,41.98415,2/5/21 1:02,testvehicle1
0,-87.97957,268,LocalGovDeployRyanN,41.98413,2/5/21 1:02,testvehicle1
1,-88.07073,188,velocity_deploy,41.81802,2/5/21 1:02,testvehicle2
1,-88.07082,196,velocity_deploy,41.81795,2/5/21 1:02,testvehicle2
1,-87.97957,268,LocalGovDeployRyanN,41.98413,2/5/21 1:03,testvehicle1
12,-87.98155,264,LocalGovDeployRyanN,41.98413,2/5/21 1:03,testvehicle1
0,-88.07083,178,velocity_deploy,41.81795,2/5/21 1:03,testvehicle2
0,-88.07083,178,velocity_deploy,41.81795,2/5/21 1:03,testvehicle2
15,-87.98775,268,LocalGovDeployRyanN,41.9836,2/5/21 1:04,testvehicle1
18,-87.99198,268,LocalGovDeployRyanN,41.98347,2/5/21 1:04,testvehicle1
0,-88.07087,342,velocity_deploy,41.81805,2/5/21 1:04,testvehicle2
0,-88.0709,358,velocity_deploy,41.81807,2/5/21 1:04,testvehicle2
0,-87.99775,270,LocalGovDeployRyanN,41.98373,2/5/21 1:05,testvehicle1
0,-87.99783,220,LocalGovDeployRyanN,41.9837,2/5/21 1:05,testvehicle1
0,-87.99783,220,LocalGovDeployRyanN,41.9837,2/5/21 1:05,testvehicle1
0,-87.99783,220,LocalGovDeployRyanN,41.9837,2/5/21 1:05,testvehicle1
0,-87.99783,220,LocalGovDeployRyanN,41.9837,2/5/21 1:05,testvehicle1
0,-87.99783,220,LocalGovDeployRyanN,41.9837,2/5/21 1:05,testvehicle1
0,-87.99783,220,LocalGovDeployRyanN,41.9837,2/5/21 1:05,testvehicle1
0,-88.07095,24,velocity_deploy,41.81805,2/5/21 1:05,testvehicle2
2,-88.07107,292,velocity_deploy,41.81812,2/5/21 1:06,testvehicle2
11,-88.07157,220,velocity_deploy,41.81743,2/5/21 1:06,testvehicle2
11,-88.0739,192,velocity_deploy,41.8138,2/5/21 1:06,testvehicle2
10,-88.07453,192,velocity_deploy,41.81175,2/5/21 1:07,testvehicle2
4,-88.07593,196,velocity_deploy,41.80825,2/5/21 1:07,testvehicle2
10,-88.07733,280,velocity_deploy,41.80808,2/5/21 1:08,testvehicle2
13,-88.08345,266,velocity_deploy,41.80847,2/5/21 1:08,testvehicle2
3,-87.99793,280,LocalGovDeployRyanN,41.98373,2/5/21 1:09,testvehicle1
3,-87.99848,328,LocalGovDeployRyanN,41.98393,2/5/21 1:09,testvehicle1
1,-88.00045,302,LocalGovDeployRyanN,41.98688,2/5/21 1:09,testvehicle1
11,-88.08635,266,velocity_deploy,41.80838,2/5/21 1:09,testvehicle2
12,-88.09202,268,velocity_deploy,41.80822,2/5/21 1:09,testvehicle2
3,-88.00075,158,LocalGovDeployRyanN,41.98692,2/5/21 1:10,testvehicle1
7,-87.99877,164,LocalGovDeployRyanN,41.98398,2/5/21 1:10,testvehicle1
13,-88.09502,268,velocity_deploy,41.80815,2/5/21 1:10,testvehicle2
11,-88.10095,274,velocity_deploy,41.80818,2/5/21 1:10,testvehicle2
6,-87.99843,172,LocalGovDeployRyanN,41.98265,2/5/21 1:11,testvehicle1
4,-87.99803,24,LocalGovDeployRyanN,41.9807,2/5/21 1:11,testvehicle1
12,-88.10392,276,velocity_deploy,41.8085,2/5/21 1:11,testvehicle2
13,-88.11035,272,velocity_deploy,41.80885,2/5/21 1:11,testvehicle2
8,-87.99803,352,LocalGovDeployRyanN,41.9822,2/5/21 1:12,testvehicle1
11,-87.99877,338,LocalGovDeployRyanN,41.98485,2/5/21 1:12,testvehicle1
11,-88.11345,270,velocity_deploy,41.80895,2/5/21 1:12,testvehicle2
11,-88.1188,270,velocity_deploy,41.8091,2/5/21 1:12,testvehicle2
9,-88.0002,320,LocalGovDeployRyanN,41.98672,2/5/21 1:13,testvehicle1
8,-88.003,342,LocalGovDeployRyanN,41.98922,2/5/21 1:13,testvehicle1
8,-88.1217,268,velocity_deploy,41.80912,2/5/21 1:13,testvehicle2
8,-88.12405,208,velocity_deploy,41.80742,2/5/21 1:13,testvehicle2
6,-88.00305,0,LocalGovDeployRyanN,41.99023,2/5/21 1:14,testvehicle1
1,-88.00298,0,LocalGovDeployRyanN,41.99223,2/5/21 1:14,testvehicle1
9,-88.12518,206,velocity_deploy,41.80582,2/5/21 1:14,testvehicle2
1,-88.12633,40,velocity_deploy,41.80343,2/5/21 1:14,testvehicle2
3,-88.00327,188,LocalGovDeployRyanN,41.99255,2/5/21 1:15,testvehicle1
2,-88.00302,12,LocalGovDeployRyanN,41.99133,2/5/21 1:15,testvehicle1
4,-88.12445,26,velocity_deploy,41.8064,2/5/21 1:15,testvehicle2
6,-88.00323,186,LocalGovDeployRyanN,41.99248,2/5/21 1:16,testvehicle1
9,-88.00325,182,LocalGovDeployRyanN,41.99072,2/5/21 1:16,testvehicle1
7,-88.12342,26,velocity_deploy,41.80792,2/5/21 1:16,testvehicle2
7,-88.12222,24,velocity_deploy,41.80952,2/5/21 1:16,testvehicle2
5,-88.1227,202,velocity_deploy,41.80928,2/5/21 1:16,testvehicle2
8,-88.00205,136,LocalGovDeployRyanN,41.98793,2/5/21 1:17,testvehicle1
8,-88.00067,136,LocalGovDeployRyanN,41.98678,2/5/21 1:17,testvehicle1
7,-88.1239,208,velocity_deploy,41.80747,2/5/21 1:17,testvehicle2
5,-88.1251,40,velocity_deploy,41.80547,2/5/21 1:17,testvehicle2
3,-87.99897,240,LocalGovDeployRyanN,41.984,2/5/21 1:18,testvehicle1
11,-88.00212,280,LocalGovDeployRyanN,41.98437,2/5/21 1:18,testvehicle1
9,-88.12373,28,velocity_deploy,41.80733,2/5/21 1:18,testvehicle2
3,-88.1225,356,velocity_deploy,41.80908,2/5/21 1:18,testvehicle2
4,-88.00417,138,LocalGovDeployRyanN,41.98345,2/5/21 1:19,testvehicle1
12,-88.00112,108,LocalGovDeployRyanN,41.9829,2/5/21 1:19,testvehicle1
2,-88.12217,264,velocity_deploy,41.80993,2/5/21 1:19,testvehicle2
5,-88.12268,204,velocity_deploy,41.8093,2/5/21 1:19,testvehicle2
4,-87.99848,132,LocalGovDeployRyanN,41.98247,2/5/21 1:20,testvehicle1
13,-87.99822,180,LocalGovDeployRyanN,41.97902,2/5/21 1:20,testvehicle1
2,-88.12327,200,velocity_deploy,41.80857,2/5/21 1:20,testvehicle2
5,-88.12425,142,velocity_deploy,41.80685,2/5/21 1:20,testvehicle2
14,-87.99822,180,LocalGovDeployRyanN,41.97647,2/5/21 1:21,testvehicle1
10,-87.99823,180,LocalGovDeployRyanN,41.97148,2/5/21 1:21,testvehicle1
5,-88.12283,24,velocity_deploy,41.80853,2/5/21 1:21,testvehicle2
3,-87.99825,180,LocalGovDeployRyanN,41.96995,2/5/21 1:22,testvehicle1
10,-87.99837,180,LocalGovDeployRyanN,41.96767,2/5/21 1:22,testvehicle1
2,-88.1225,326,velocity_deploy,41.80903,2/5/21 1:22,testvehicle2
7,-88.1241,266,velocity_deploy,41.80902,2/5/21 1:22,testvehicle2
9,-88.12737,268,velocity_deploy,41.8089,2/5/21 1:22,testvehicle2
6,-87.99833,138,LocalGovDeployRyanN,41.96652,2/5/21 1:23,testvehicle1
9,-87.9912,102,LocalGovDeployRyanN,41.96535,2/5/21 1:23,testvehicle1
11,-88.13118,268,velocity_deploy,41.80882,2/5/21 1:23,testvehicle2
11,-88.13385,270,velocity_deploy,41.80883,2/5/21 1:23,testvehicle2
4,-87.99043,150,LocalGovDeployRyanN,41.96513,2/5/21 1:24,testvehicle1
12,-87.98998,174,LocalGovDeployRyanN,41.96128,2/5/21 1:24,testvehicle1
7,-88.1385,272,velocity_deploy,41.80895,2/5/21 1:24,testvehicle2
6,-88.14085,288,velocity_deploy,41.80947,2/5/21 1:24,testvehicle2
13,-87.98975,174,LocalGovDeployRyanN,41.95887,2/5/21 1:25,testvehicle1
12,-87.98923,172,LocalGovDeployRyanN,41.9541,2/5/21 1:25,testvehicle1
9,-88.14448,286,velocity_deploy,41.81047,2/5/21 1:25,testvehicle2
11,-88.14695,288,velocity_deploy,41.81112,2/5/21 1:25,testvehicle2
14,-87.98897,174,LocalGovDeployRyanN,41.95157,2/5/21 1:26,testvehicle1
14,-87.98875,178,LocalGovDeployRyanN,41.94665,2/5/21 1:26,testvehicle1
5,-88.15088,334,velocity_deploy,41.81227,2/5/21 1:26,testvehicle2
10,-88.15073,4,velocity_deploy,41.81403,2/5/21 1:26,testvehicle2
15,-87.98873,180,LocalGovDeployRyanN,41.944,2/5/21 1:27,testvehicle1
13,-87.98878,180,LocalGovDeployRyanN,41.93877,2/5/21 1:27,testvehicle1
9,-88.14922,16,velocity_deploy,41.81753,2/5/21 1:27,testvehicle2
11,-88.14842,16,velocity_deploy,41.81942,2/5/21 1:27,testvehicle2
13,-87.98878,178,LocalGovDeployRyanN,41.93642,2/5/21 1:28,testvehicle1
2,-87.98885,224,LocalGovDeployRyanN,41.9322,2/5/21 1:28,testvehicle1
11,-88.14782,358,velocity_deploy,41.8236,2/5/21 1:28,testvehicle2
11,-88.1477,2,velocity_deploy,41.82547,2/5/21 1:28,testvehicle2
1,-87.9886,24,LocalGovDeployRyanN,41.93187,2/5/21 1:29,testvehicle1
12,-87.9886,358,LocalGovDeployRyanN,41.9356,2/5/21 1:29,testvehicle1
10,-88.14763,0,velocity_deploy,41.82922,2/5/21 1:29,testvehicle2
13,-87.98862,358,LocalGovDeployRyanN,41.93793,2/5/21 1:30,testvehicle1
14,-87.98858,0,LocalGovDeployRyanN,41.94312,2/5/21 1:30,testvehicle1
10,-88.1477,182,velocity_deploy,41.83002,2/5/21 1:30,testvehicle2
10,-88.1477,182,velocity_deploy,41.83002,2/5/21 1:30,testvehicle2
15,-87.9886,0,LocalGovDeployRyanN,41.9458,2/5/21 1:31,testvehicle1
14,-87.9887,354,LocalGovDeployRyanN,41.9509,2/5/21 1:31,testvehicle1
11,-88.1478,182,velocity_deploy,41.8264,2/5/21 1:31,testvehicle2
9,-88.14787,178,velocity_deploy,41.82447,2/5/21 1:31,testvehicle2
13,-87.98898,354,LocalGovDeployRyanN,41.9534,2/5/21 1:32,testvehicle1
13,-87.9895,354,LocalGovDeployRyanN,41.9582,2/5/21 1:32,testvehicle1
10,-88.14805,184,velocity_deploy,41.82065,2/5/21 1:32,testvehicle2
10,-88.1489,198,velocity_deploy,41.81858,2/5/21 1:32,testvehicle2
13,-87.98975,356,LocalGovDeployRyanN,41.96058,2/5/21 1:33,testvehicle1
4,-87.99015,354,LocalGovDeployRyanN,41.96492,2/5/21 1:33,testvehicle1
11,-88.1506,196,velocity_deploy,41.81485,2/5/21 1:33,testvehicle2
6,-88.15095,182,velocity_deploy,41.81263,2/5/21 1:33,testvehicle2
10,-88.14843,110,velocity_deploy,41.81143,2/5/21 1:33,testvehicle2
14,-87.99297,280,LocalGovDeployRyanN,41.96573,2/5/21 1:34,testvehicle1
11,-87.99698,282,LocalGovDeployRyanN,41.96633,2/5/21 1:34,testvehicle1
11,-88.14493,108,velocity_deploy,41.81053,2/5/21 1:34,testvehicle2
8,-88.14113,104,velocity_deploy,41.8095,2/5/21 1:34,testvehicle2
4,-87.99828,356,LocalGovDeployRyanN,41.96675,2/5/21 1:35,testvehicle1
1,-87.99808,2,LocalGovDeployRyanN,41.96938,2/5/21 1:35,testvehicle1
10,-88.13908,102,velocity_deploy,41.809,2/5/21 1:35,testvehicle2
10,-88.1338,84,velocity_deploy,41.80877,2/5/21 1:35,testvehicle2
13,-87.99802,0,LocalGovDeployRyanN,41.97122,2/5/21 1:36,testvehicle1
14,-87.99803,358,LocalGovDeployRyanN,41.97357,2/5/21 1:36,testvehicle1
10,-88.1313,90,velocity_deploy,41.80868,2/5/21 1:36,testvehicle2
10,-88.12585,88,velocity_deploy,41.80877,2/5/21 1:36,testvehicle2
16,-87.998,358,LocalGovDeployRyanN,41.97897,2/5/21 1:37,testvehicle1
12,-87.99793,2,LocalGovDeployRyanN,41.9815,2/5/21 1:37,testvehicle1
9,-88.12283,88,velocity_deploy,41.80883,2/5/21 1:37,testvehicle2
9,-88.11847,90,velocity_deploy,41.8089,2/5/21 1:37,testvehicle2
3,-87.99865,210,LocalGovDeployRyanN,41.98383,2/5/21 1:38,testvehicle1
10,-87.99733,80,LocalGovDeployRyanN,41.98265,2/5/21 1:38,testvehicle1
11,-88.11645,24,velocity_deploy,41.81003,2/5/21 1:38,testvehicle2
18,-87.99083,86,LocalGovDeployRyanN,41.98312,2/5/21 1:39,testvehicle1
16,-87.98658,88,LocalGovDeployRyanN,41.9832,2/5/21 1:39,testvehicle1
11,-88.11425,26,velocity_deploy,41.81377,2/5/21 1:39,testvehicle2
11,-88.11358,22,velocity_deploy,41.81485,2/5/21 1:39,testvehicle2
11,-88.11087,26,velocity_deploy,41.8187,2/5/21 1:39,testvehicle2
6,-87.98017,88,LocalGovDeployRyanN,41.98288,2/5/21 1:40,testvehicle1
8,-87.97985,4,LocalGovDeployRyanN,41.9842,2/5/21 1:40,testvehicle1
12,-88.10965,20,velocity_deploy,41.82062,2/5/21 1:40,testvehicle2
11,-88.10778,20,velocity_deploy,41.82458,2/5/21 1:40,testvehicle2
0,-87.97992,262,LocalGovDeployRyanN,41.98602,2/5/21 1:41,testvehicle1
1,-87.97993,178,LocalGovDeployRyanN,41.98595,2/5/21 1:41,testvehicle1
11,-88.10647,24,velocity_deploy,41.82673,2/5/21 1:41,testvehicle2
11,-88.10478,18,velocity_deploy,41.82947,2/5/21 1:41,testvehicle2
1,-87.98012,182,LocalGovDeployRyanN,41.98438,2/5/21 1:42,testvehicle1
6,-87.98003,172,LocalGovDeployRyanN,41.98182,2/5/21 1:42,testvehicle1
11,-88.10367,22,velocity_deploy,41.83137,2/5/21 1:42,testvehicle2
11,-88.1019,12,velocity_deploy,41.8347,2/5/21 1:42,testvehicle2
2,-87.97982,26,LocalGovDeployRyanN,41.98098,2/5/21 1:43,testvehicle1
9,-87.97983,358,LocalGovDeployRyanN,41.98367,2/5/21 1:43,testvehicle1
10,-88.10163,0,velocity_deploy,41.83727,2/5/21 1:43,testvehicle2
10,-88.1016,358,velocity_deploy,41.8409,2/5/21 1:43,testvehicle2
11,-87.9798,2,LocalGovDeployRyanN,41.98552,2/5/21 1:44,testvehicle1
12,-87.97958,2,LocalGovDeployRyanN,41.99003,2/5/21 1:44,testvehicle1
12,-88.10158,0,velocity_deploy,41.84298,2/5/21 1:44,testvehicle2
12,-88.10162,0,velocity_deploy,41.84763,2/5/21 1:44,testvehicle2
7,-87.9795,2,LocalGovDeployRyanN,41.99207,2/5/21 1:45,testvehicle1
4,-87.97963,182,LocalGovDeployRyanN,41.99282,2/5/21 1:45,testvehicle1
12,-88.10167,0,velocity_deploy,41.8498,2/5/21 1:45,testvehicle2
12,-88.10193,356,velocity_deploy,41.85422,2/5/21 1:45,testvehicle2
12,-87.97983,182,LocalGovDeployRyanN,41.98875,2/5/21 1:46,testvehicle1
11,-87.97993,182,LocalGovDeployRyanN,41.98648,2/5/21 1:46,testvehicle1
6,-88.10237,354,velocity_deploy,41.85837,2/5/21 1:46,testvehicle2
6,-88.10258,306,velocity_deploy,41.85887,2/5/21 1:46,testvehicle2
10,-87.9802,178,LocalGovDeployRyanN,41.98363,2/5/21 1:47,testvehicle1
12,-87.98003,174,LocalGovDeployRyanN,41.9817,2/5/21 1:47,testvehicle1
12,-88.1053,268,velocity_deploy,41.85882,2/5/21 1:47,testvehicle2
13,-88.11138,268,velocity_deploy,41.8587,2/5/21 1:47,testvehicle2
12,-87.97978,176,LocalGovDeployRyanN,41.97713,2/5/21 1:48,testvehicle1
12,-87.97968,178,LocalGovDeployRyanN,41.97482,2/5/21 1:48,testvehicle1
13,-88.1148,270,velocity_deploy,41.85865,2/5/21 1:48,testvehicle2
14,-88.1217,268,velocity_deploy,41.85855,2/5/21 1:48,testvehicle2
11,-87.97888,178,LocalGovDeployRyanN,41.9704,2/5/21 1:49,testvehicle1
12,-87.9789,180,LocalGovDeployRyanN,41.96807,2/5/21 1:49,testvehicle1
14,-88.12507,268,velocity_deploy,41.85847,2/5/21 1:49,testvehicle2
14,-88.132,266,velocity_deploy,41.85832,2/5/21 1:49,testvehicle2
3,-87.97895,180,LocalGovDeployRyanN,41.96452,2/5/21 1:50,testvehicle1
0,-87.97895,178,LocalGovDeployRyanN,41.9644,2/5/21 1:50,testvehicle1
0,-87.97895,178,LocalGovDeployRyanN,41.9644,2/5/21 1:50,testvehicle1
13,-88.13538,266,velocity_deploy,41.85817,2/5/21 1:50,testvehicle2
11,-88.14152,264,velocity_deploy,41.85775,2/5/21 1:50,testvehicle2
0,-88.14255,6,velocity_deploy,41.8592,2/5/21 1:51,testvehicle2
13,-88.14255,358,velocity_deploy,41.86132,2/5/21 1:51,testvehicle2
0,-87.97893,178,LocalGovDeployRyanN,41.9644,2/5/21 1:52,testvehicle1
0,-87.97893,178,LocalGovDeployRyanN,41.9644,2/5/21 1:52,testvehicle1
1,-87.97893,180,LocalGovDeployRyanN,41.96438,2/5/21 1:52,testvehicle1
8,-88.14263,354,velocity_deploy,41.86357,2/5/21 1:52,testvehicle2
6,-88.1451,266,velocity_deploy,41.86538,2/5/21 1:52,testvehicle2
7,-87.97895,178,LocalGovDeployRyanN,41.96323,2/5/21 1:53,testvehicle1
3,-87.97873,14,LocalGovDeployRyanN,41.96225,2/5/21 1:53,testvehicle1
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-88.1467,272,velocity_deploy,41.86538,2/5/21 1:53,testvehicle2
0,-87.97872,10,LocalGovDeployRyanN,41.96352,2/5/21 1:54,testvehicle1
8,-87.97872,358,LocalGovDeployRyanN,41.9646,2/5/21 1:54,testvehicle1
1,-87.9789,136,LocalGovDeployRyanN,41.96523,2/5/21 1:55,testvehicle1
1,-87.97905,176,LocalGovDeployRyanN,41.96395,2/5/21 1:55,testvehicle1
3,-87.97953,276,LocalGovDeployRyanN,41.96355,2/5/21 1:56,testvehicle1
4,-87.97892,176,LocalGovDeployRyanN,41.96313,2/5/21 1:56,testvehicle1
10,-87.97893,178,LocalGovDeployRyanN,41.96147,2/5/21 1:57,testvehicle1
12,-87.9789,180,LocalGovDeployRyanN,41.9575,2/5/21 1:57,testvehicle1
13,-87.9789,176,LocalGovDeployRyanN,41.95527,2/5/21 1:58,testvehicle1
13,-87.97708,158,LocalGovDeployRyanN,41.95127,2/5/21 1:58,testvehicle1
15,-87.97665,190,LocalGovDeployRyanN,41.94895,2/5/21 1:59,testvehicle1
13,-87.97812,198,LocalGovDeployRyanN,41.94403,2/5/21 1:59,testvehicle1
15,-87.97862,168,LocalGovDeployRyanN,41.94153,2/5/21 2:00,testvehicle1
14,-87.97775,174,LocalGovDeployRyanN,41.9363,2/5/21 2:00,testvehicle1
13,-87.97707,154,LocalGovDeployRyanN,41.93385,2/5/21 2:01,testvehicle1
7,-87.97783,204,LocalGovDeployRyanN,41.92985,2/5/21 2:01,testvehicle1
7,-87.97872,208,LocalGovDeployRyanN,41.9287,2/5/21 2:02,testvehicle1
2,-87.979,92,LocalGovDeployRyanN,41.92793,2/5/21 2:02,testvehicle1
6,-87.97815,28,LocalGovDeployRyanN,41.92908,2/5/21 2:03,testvehicle1
8,-87.97663,24,LocalGovDeployRyanN,41.93133,2/5/21 2:03,testvehicle1
2,-87.97662,218,LocalGovDeployRyanN,41.93192,2/5/21 2:04,testvehicle1
4,-87.9784,256,LocalGovDeployRyanN,41.92928,2/5/21 2:04,testvehicle1
12,-87.98063,286,LocalGovDeployRyanN,41.92978,2/5/21 2:05,testvehicle1
1,-87.98172,130,LocalGovDeployRyanN,41.92998,2/5/21 2:05,testvehicle1
9,-87.9788,206,LocalGovDeployRyanN,41.92848,2/5/21 2:06,testvehicle1
11,-87.9792,164,LocalGovDeployRyanN,41.92652,2/5/21 2:06,testvehicle1
13,-87.97635,152,LocalGovDeployRyanN,41.92258,2/5/21 2:07,testvehicle1
11,-87.97503,154,LocalGovDeployRyanN,41.92057,2/5/21 2:07,testvehicle1
2,-88.14647,136,velocity_deploy,41.8657,2/5/21 2:07,testvehicle2
12,-87.97283,164,LocalGovDeployRyanN,41.91658,2/5/21 2:08,testvehicle1
13,-87.972,164,LocalGovDeployRyanN,41.9142,2/5/21 2:08,testvehicle1
0,-88.14547,88,velocity_deploy,41.86542,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
0,-88.14537,90,velocity_deploy,41.86535,2/5/21 2:08,testvehicle2
13,-87.9704,164,LocalGovDeployRyanN,41.90943,2/5/21 2:09,testvehicle1
12,-87.96952,162,LocalGovDeployRyanN,41.90718,2/5/21 2:09,testvehicle1
3,-87.96878,346,LocalGovDeployRyanN,41.90568,2/5/21 2:10,testvehicle1
13,-87.97028,342,LocalGovDeployRyanN,41.90948,2/5/21 2:10,testvehicle1
13,-87.97107,346,LocalGovDeployRyanN,41.91183,2/5/21 2:11,testvehicle1
12,-87.97258,344,LocalGovDeployRyanN,41.91622,2/5/21 2:11,testvehicle1
