Aux1,datetimerecorded,Device,Device_Group,Distance,Heading,Ignition,Latitude,Longitude,MaxDistance,Speed,Speed_file,Valid,Valid_GPS
FALSE,5/17/2022 18:33,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",1016.35312,349.3617308,TRUE,43.5403,-96.71214,1016.35312,67.75687464,6,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",709.3461643,163.9851855,TRUE,43.50456,-96.79936,1086.346178,47.28974428,5,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",751.4760326,164.9055021,TRUE,43.50444,-96.79936,1086.346178,50.09840217,10,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1097.964127,170.4348488,TRUE,43.50346,-96.79941,1097.964127,73.1976085,14,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1407.570392,181.6145643,TRUE,43.50257,-96.80025,1407.570392,93.83802612,14,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor RMS Excavating Blade 2,Contractor Motor Graders,74.67693378,264.3780527,TRUE,43.48035,-96.76708,313.2066705,4.978462252,6,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor RMS Excavating Blade 2,Contractor Motor Graders,104.1065004,225.4507526,TRUE,43.48017,-96.76708,313.2066705,6.940433362,0,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor RMS Excavating Blade 2,Contractor Motor Graders,104.1065004,225.4507526,TRUE,43.48017,-96.76708,313.2066705,6.940433362,0,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor RMS Excavating Blade 2,Contractor Motor Graders,104.1065004,225.4507526,TRUE,43.48017,-96.76708,313.2066705,6.940433362,1,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor RMS Excavating Blade 2,Contractor Motor Graders,71.15866481,228.1461859,TRUE,43.48024,-96.767,313.2066705,4.743910987,0,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor RMS Excavating Blade 2,Contractor Motor Graders,71.15866481,228.1461859,TRUE,43.48024,-96.767,313.2066705,4.743910987,1,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",249.2568707,270.0003238,TRUE,43.5403,-96.7125,999.3574869,16.61712472,4,TRUE,TRUE
FALSE,5/17/2022 18:33,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",358.3930502,231.555342,TRUE,43.53969,-96.71262,999.3574869,23.89287001,2,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",7.954598929,89.99998967,TRUE,43.5434,-96.65894,13.52249719,0.265144459,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1454.601298,189.0997731,TRUE,43.50062,-96.80023,1454.601298,96.97341988,9,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",87.1541105,213.1378222,TRUE,43.50042,-96.80041,1454.601298,87154.1105,11,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",308.042464,248.4110782,TRUE,43.50031,-96.80131,1454.601298,308042.464,14,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,39.43187578,137.7915092,TRUE,43.48027,-96.76698,74.67693378,2.628791719,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,39.43187578,137.7915092,TRUE,43.48027,-96.76698,74.67693378,2.628791719,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,51.51638581,124.5696833,TRUE,43.48027,-96.76692,74.67693378,3.434425721,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,60.56781085,118.8661062,TRUE,43.48027,-96.76688,74.67693378,4.037854057,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,55.97336599,121.487854,TRUE,43.48027,-96.7669,74.67693378,3.731557733,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,55.97336599,121.487854,TRUE,43.48027,-96.7669,74.67693378,3.731557733,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,55.97336599,121.487854,TRUE,43.48027,-96.7669,74.67693378,3.731557733,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12.15744935,205.8328661,TRUE,43.43206,-96.77995,168.1975962,0.270165541,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",324.4590367,180.9332602,TRUE,43.53941,-96.71252,324.4590367,21.63060245,4,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.305362836,89.99999311,TRUE,43.51719,-96.7295,5.305362836,0.176845428,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1236.836451,268.6458334,TRUE,43.50034,-96.80507,1236.836451,82.46126079,19,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1411.919375,268.8142061,TRUE,43.50034,-96.80573,1411.919375,94.13423394,7,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,523.7088775,86.79607988,TRUE,43.48035,-96.76501,523.7088775,34.91392517,5,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12.15744935,25.83285238,TRUE,43.43209,-96.77993,12.15744935,0.810496623,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",188.4123191,87.7744104,TRUE,43.53943,-96.71181,324.4590367,12.56082128,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",188.4123191,87.7744104,TRUE,43.53943,-96.71181,324.4590367,12.56082128,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",196.5308971,93.20071333,TRUE,43.53938,-96.71178,324.4590367,13.1020598,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",204.4741775,93.07623436,TRUE,43.53938,-96.71175,324.4590367,13.63161183,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",204.4741775,93.07623436,TRUE,43.53938,-96.71175,324.4590367,13.63161183,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",204.4741775,93.07623436,TRUE,43.53938,-96.71175,324.4590367,13.63161183,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",148.4956391,89.99980712,TRUE,43.53941,-96.71196,324.4590367,9.899709275,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",148.4956391,89.99980712,TRUE,43.53941,-96.71196,324.4590367,9.899709275,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",7.954598929,270.0000103,TRUE,43.5434,-96.65897,7.954598929,0.265162136,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",270.6487829,270.0003511,TRUE,43.50034,-96.80609,1236.836451,18.0432522,8,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",321.9174003,261.5061382,TRUE,43.50021,-96.80627,1236.836451,21.46116002,7,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",436.7223146,226.7098563,TRUE,43.49952,-96.80627,1236.836451,29.11482098,7,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",706.1519086,206.0014869,TRUE,43.4986,-96.80624,1236.836451,47.07679391,7,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",732.4555931,205.0008187,TRUE,43.49852,-96.80624,1236.836451,48.83037287,4,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,231.0386453,88.1850848,TRUE,43.48037,-96.76414,523.7088775,15.40257635,7,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,522.5206663,110.05256,TRUE,43.47986,-96.76316,523.7088775,34.83471109,6,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",36.45051191,0,TRUE,43.43219,-96.77993,36.45051191,2.430034128,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",36.45051191,0,TRUE,43.43219,-96.77993,36.45051191,2.430034128,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",54.67576811,0,TRUE,43.43224,-96.77993,54.67576811,3.645051207,2,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",160.3822572,0,TRUE,43.43253,-96.77993,160.3822572,10.69215048,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",160.3822572,0,TRUE,43.43253,-96.77993,160.3822572,10.69215048,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.305362836,270.0000069,TRUE,43.51719,-96.72952,5.305362836,0.176845428,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",933.9925383,182.4338331,TRUE,43.49778,-96.80624,933.9925383,62.26616922,9,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,585.090866,111.6343785,TRUE,43.47978,-96.76209,585.090866,39.00605774,6,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor RMS Excavating Blade 2,Contractor Motor Graders,767.0640424,102.6687149,TRUE,43.47991,-96.76132,767.0640424,51.13760283,6,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",9.020614699,215.9867342,TRUE,43.43217,-96.77995,36.45051191,0.601374313,7,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",47.68256735,186.3747387,TRUE,43.43206,-96.77995,47.68256735,3.178837823,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",47.68256735,186.3747387,TRUE,43.43206,-96.77995,47.68256735,3.178837823,1,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",84.00435006,356.3867645,TRUE,43.43242,-96.77995,84.00435006,5.600290004,4,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",142.2562445,357.8672794,TRUE,43.43258,-96.77995,142.2562445,9.48374963,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",142.2562445,357.8672794,TRUE,43.43258,-96.77995,142.2562445,9.48374963,2,TRUE,TRUE
FALSE,5/17/2022 18:34,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",39.77560448,270.0000517,TRUE,43.53943,-96.71196,188.4123191,1.325853483,0,TRUE,TRUE
FALSE,5/17/2022 18:34,Street Sander SF829045,"Sanders, Sanders",,,FALSE,43.57087,-96.71511,,,0,TRUE,FALSE
FALSE,5/17/2022 18:34,Street Sander SF829045,"Sanders, Sanders",,,FALSE,43.57087,-96.71511,,,0,TRUE,FALSE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",441.3435027,182.0600995,TRUE,43.49657,-96.8063,933.9925383,29.42290018,9,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor RMS Excavating Blade 2,Contractor Motor Graders,520.1781524,57.25295446,TRUE,43.48055,-96.76044,585.090866,34.6785435,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",37.31150008,347.7097907,TRUE,43.43227,-96.77998,37.31150008,2.487433339,5,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",45.37917441,207.8402539,TRUE,43.43206,-96.78003,45.37917441,3.025278294,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",41.28152423,224.9573271,TRUE,43.43209,-96.78006,41.28152423,2.752101615,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",10.93535959,0,TRUE,43.53946,-96.71196,39.77560448,0.729023972,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",10.93535959,0,TRUE,43.53946,-96.71196,39.77560448,0.729023972,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",10.93535959,0,TRUE,43.53946,-96.71196,39.77560448,0.729023972,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",10.93535959,0,TRUE,43.53946,-96.71196,39.77560448,0.729023972,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Street Sander SF829041,"Sanders, Sanders",,,FALSE,43.57,-96.7146,,,0,TRUE,FALSE
FALSE,5/17/2022 18:35,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",7.954598929,89.99998967,TRUE,43.5434,-96.65894,7.954598929,0.530271244,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1257.581703,179.6385646,TRUE,43.49312,-96.80627,1257.581703,83.83319134,9,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor RMS Excavating Blade 2,Contractor Motor Graders,281.4487876,91.48915679,TRUE,43.48053,-96.75938,520.1781524,18.7620017,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor RMS Excavating Blade 2,Contractor Motor Graders,679.505207,105.2900311,TRUE,43.48006,-96.75797,679.505207,45.29732731,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",120.5503914,3.776997193,TRUE,43.4326,-96.77995,120.5503914,8.036157014,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",120.5503914,3.776997193,TRUE,43.4326,-96.77995,120.5503914,8.036157014,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",113.2772602,4.019900962,TRUE,43.43258,-96.77995,113.2772602,7.551313929,2,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",47.38566603,180,TRUE,43.43214,-96.77998,47.38566603,3.158833813,4,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",66.09312626,186.901035,TRUE,43.43209,-96.78001,66.09312626,4.40591469,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",58.86277466,187.7537412,TRUE,43.43211,-96.78001,58.86277466,3.923923383,2,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",7.290239761,0,TRUE,43.53948,-96.71196,7.290239761,7290.239761,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",7.290239761,0,TRUE,43.53948,-96.71196,7.290239761,7290.239761,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",10.93531683,180,TRUE,43.51716,-96.72952,10.93531683,0.364510561,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",5.303065952,89.99999311,TRUE,43.5434,-96.65892,7.954598929,0.353561301,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",951.4016392,179.5222246,TRUE,43.49051,-96.80624,1257.581703,63.43100468,9,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1064.395845,180.4270568,TRUE,43.4902,-96.8063,1257.581703,70.96445395,8,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1094.350827,182.2158382,TRUE,43.49012,-96.80643,1257.581703,72.96158589,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1094.350827,182.2158382,TRUE,43.49012,-96.80643,1257.581703,72.96158589,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1100.896921,180.6881739,TRUE,43.4901,-96.80632,1257.581703,73.39802127,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor RMS Excavating Blade 2,Contractor Motor Graders,841.9941041,102.2880553,TRUE,43.48004,-96.75628,841.9941041,56.13668272,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",168.4281815,185.4109312,TRUE,43.43214,-96.78001,168.4281815,11.22929405,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",56.95147211,196.1972176,TRUE,43.43245,-96.78001,120.5503914,3.797017942,4,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",7.290102962,180,TRUE,43.43258,-96.77995,120.5503914,0.486039267,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",10.80060229,227.446794,TRUE,43.43258,-96.77998,120.5503914,0.720088159,2,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",7.95511432,270.0000103,TRUE,43.53948,-96.71199,7.95511432,0.530376313,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",162.5647229,170.6370328,TRUE,43.49007,-96.80614,951.4016392,10.83764819,2,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",162.5647229,170.6370328,TRUE,43.49007,-96.80614,951.4016392,10.83764819,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",162.5647229,170.6370328,TRUE,43.49007,-96.80614,951.4016392,10.83764819,2,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",15.24029811,44.04823762,TRUE,43.49054,-96.8062,951.4016392,1.016019874,9,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor RMS Excavating Blade 2,Contractor Motor Graders,522.9928385,74.58957082,TRUE,43.48042,-96.75438,841.9941041,34.86618923,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor RMS Excavating Blade 2,Contractor Motor Graders,639.8942636,82.44441993,TRUE,43.48027,-96.75389,841.9941041,42.65961757,6,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",18.22525588,180,TRUE,43.43209,-96.78001,168.4281815,1.215017058,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",18.22525588,180,TRUE,43.43209,-96.78001,168.4281815,1.215017058,1,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",149.4471042,0,TRUE,43.43255,-96.78001,168.4281815,9.963140281,4,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",167.8616356,2.711490662,TRUE,43.4326,-96.77998,168.4281815,11.19077571,0,TRUE,TRUE
FALSE,5/17/2022 18:35,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",7.95511432,89.99998967,TRUE,43.53948,-96.71196,7.95511432,0.530340955,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",18.22552808,0,TRUE,43.51721,-96.72952,18.22552808,0.607517603,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",26.06146245,11.70552779,TRUE,43.51723,-96.7295,26.06146245,0.868715415,1,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",26.06146245,11.70552779,TRUE,43.51723,-96.7295,26.06146245,0.868715415,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",1214.000398,359.0015321,TRUE,43.4934,-96.80622,1214.000398,80.93335988,11,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor RMS Excavating Blade 2,Contractor Motor Graders,394.9377791,127.625577,TRUE,43.47976,-96.7532,522.9928385,26.32918527,7,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",167.8616356,2.711490662,TRUE,43.4326,-96.77998,167.8616356,11.19077571,1,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",47.38566603,0,TRUE,43.43227,-96.78001,47.38566603,3.159044402,5,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",19.89141407,156.4565749,TRUE,43.43209,-96.77998,19.89141407,1.326094271,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",24.21143449,138.9301956,TRUE,43.43209,-96.77995,24.21143449,1.614095633,2,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",149.6594296,3.04157553,TRUE,43.43255,-96.77998,149.6594296,9.97729531,4,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",178.7852137,2.545705271,TRUE,43.43263,-96.77998,178.7852137,11.91901425,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",5.303409552,270.0000069,TRUE,43.53948,-96.71201,5.303409552,0.353560637,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",9.016320059,35.9483934,TRUE,43.51723,-96.7295,18.22552808,0.601088004,1,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.305361083,89.99999311,TRUE,43.51721,-96.7295,18.22552808,0.353690739,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.305361083,89.99999311,TRUE,43.51721,-96.7295,18.22552808,0.353690739,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",353.6136301,359.1430584,TRUE,43.49437,-96.80624,1214.000398,23.57424201,4,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",411.8952554,0,TRUE,43.49453,-96.80622,1214.000398,27.45968369,9,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor RMS Excavating Blade 2,Contractor Motor Graders,587.9188314,137.121129,TRUE,43.47858,-96.75169,587.9188314,39.19458876,6,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor RMS Excavating Blade 2,Contractor Motor Graders,724.4039651,133.2835051,TRUE,43.4784,-96.75121,724.4039651,48.29359767,6,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",10.93515449,0,TRUE,43.43263,-96.77998,167.8616356,0.729010299,2,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",112.996593,180,TRUE,43.43229,-96.77998,167.8616356,7.533106199,5,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",196.9940295,177.689718,TRUE,43.43206,-96.77995,196.9940295,13.1329353,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12.15352749,25.79291399,TRUE,43.53951,-96.71199,12.15352749,0.810235166,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Street Sander SF829036,"Sanders, Sanders",,,FALSE,43.57033,-96.71506,,,0,TRUE,FALSE
FALSE,5/17/2022 18:36,Street Sander SF829036,"Sanders, Sanders",,,FALSE,43.57033,-96.71506,,,0,TRUE,FALSE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",5.305359331,270.0000069,TRUE,43.51723,-96.72952,9.016320059,0.353690622,1,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15434,334.1988049,TRUE,43.51726,-96.72952,12.15434,0.810289333,0,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15434,334.1988049,TRUE,43.51726,-96.72952,12.15434,0.810289333,1,TRUE,TRUE
FALSE,5/17/2022 18:36,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12.15434,334.1988049,TRUE,43.51726,-96.72952,12.15434,0.810289333,0,TRUE,TRUE
