heading,vehicleid,objectid1,speedmph,location_timestamp,datetimeprocessed,x,y
83,286,280020002,17,1637977875000,1637977880225,-76.09108296,43.03925053
0,253,279910007,14,1637977876000,1637977880225,-76.11985638,43.033361
347,281,279890023,13,1637977876000,1637977880226,-76.1700906,43.01090935
40,280,279900009,0,1637977877000,1637977880226,-76.1740321,43.03057233
263,257,279930015,11,1637977878000,1637977880226,-76.1404464,43.00631906
0,206,280060010,0,1637977881000,1637978000171,-76.14934627,43.06998382
0,280,279970011,0,1637977883000,1637977890359,-76.17401896,43.03055558
357,253,279930012,16,1637977886000,1637977890356,-76.12003548,43.03407078
71,286,279970013,15,1637977886000,1637977890355,-76.09002927,43.03947057
7,257,279930004,2,1637977888000,1637977890358,-76.14050545,43.00638115
334,281,279990022,6,1637977888000,1637977890357,-76.17011788,43.01139435
0,257,280030009,0,1637977894000,1637977900361,-76.1405091,43.00632354
0,280,280070000,0,1637977896000,1637977950223,-76.17399354,43.03055252
355,253,279910001,15,1637977897000,1637977900359,-76.12014446,43.03494907
197,286,279930006,7,1637977897000,1637977900358,-76.08975816,43.0392905
0,281,279900013,0,1637977899000,1637977900360,-76.17011293,43.01134655
286,281,279890003,2,1637977905000,1637977910339,-76.17009111,43.01130552
346,257,280010009,6,1637977907000,1637977910339,-76.14060073,43.0064534
357,253,279930021,21,1637977908000,1637977910336,-76.12014925,43.03587311
203,286,280010017,14,1637977908000,1637977910336,-76.09016335,43.03882572
345,257,280200001,11,1637977913000,1637977920309,-76.14069164,43.00675394
90,281,280070011,1,1637977916000,1637977920308,-76.17007797,43.011299
354,253,280120002,8,1637977918000,1637977920307,-76.12027125,43.03651537
156,286,280110006,7,1637977919000,1637977920306,-76.09029465,43.03842091
274,253,280140014,4,1637977924000,1637977930151,-76.12039601,43.0365815
102,286,280070017,0,1637977925000,1637977930150,-76.09014959,43.03838351
42,257,280170002,8,1637977926000,1637977930151,-76.14069752,43.00712778
90,281,280100017,1,1637977928000,1637977930152,-76.17011787,43.01127699
61,281,280060007,2,1637977934000,1637977950221,-76.17006472,43.01129046
274,286,280060000,2,1637977936000,1637977940164,-76.09025824,43.03839886
189,253,280070013,0,1637977938000,1637977940166,-76.12052751,43.03656955
82,257,280160002,12,1637977938000,1637977940166,-76.13989477,43.0071635
90,253,280150021,5,1637977944000,1637977950220,-76.12039851,43.03657833
87,257,280140011,14,1637977944000,1637977950222,-76.13943756,43.00720262
145,257,280140024,6,1637977955000,1637977960169,-76.13887054,43.00711524
33,286,280190007,5,1637977955000,1637977960166,-76.09035764,43.03844661
180,253,280140001,7,1637977958000,1637977960167,-76.12025546,43.03657359
275,280,280150001,0,1637977958000,1637977960169,-76.17397457,43.03055628
47,281,280130006,1,1637977959000,1637977960168,-76.16991072,43.01137012
176,257,280070021,12,1637977966000,1637977970204,-76.13875594,43.00666356
27,286,280080002,15,1637977966000,1637977970202,-76.09007802,43.03897885
177,253,280160019,15,1637977969000,1637977970203,-76.12027631,43.0359232
0,280,280170019,0,1637977969000,1637977980165,-76.17396934,43.03054841
183,253,280150009,16,1637977975000,1637977980163,-76.12031418,43.03554151
173,257,280140016,12,1637977977000,1637977980164,-76.13874359,43.00620844
54,286,280070006,10,1637977978000,1637977980161,-76.08955923,43.03948478
179,253,280180003,18,1637977985000,1637977990753,-76.12037419,43.03486571
44,281,280200003,3,1637977986000,1637977990757,-76.1696053,43.01154781
320,269,280150011,12,1637977987000,1637977990757,-76.17422608,43.03072105
175,257,280140020,8,1637977988000,1637977990756,-76.13865515,43.00568854
90,286,280120005,19,1637977988000,1637977990753,-76.08871157,43.03952881
268,257,280050005,6,1637977994000,1637978000174,-76.13885823,43.00559029
176,253,280170018,16,1637977996000,1637978000171,-76.12023627,43.03399863
173,269,280200008,8,1637977999000,1637978000173,-76.17397693,43.03074294
83,286,280130000,16,1637977999000,1637978000171,-76.08773324,43.03956955
49,281,280100009,4,1637978002000,1637978020361,-76.16934379,43.01173869
186,269,280160022,12,1637978004000,1637978010186,-76.17391447,43.03044146
85,286,280160020,17,1637978004000,1637978010184,-76.08724843,43.03960136
261,257,280120006,15,1637978006000,1637978010186,-76.13966941,43.00556297
185,253,280140023,12,1637978007000,1637978010185,-76.12017966,43.03334669
354,280,280150008,1,1637978009000,1637978010209,-76.17397104,43.03055354
124,286,280070001,14,1637978016000,1637978020359,-76.08630956,43.03940816
263,269,280060005,12,1637978017000,1637978020361,-76.17435061,43.03008247
151,253,280200017,11,1637978018000,1637978020360,-76.11986924,43.03279285
312,257,280160009,5,1637978018000,1637978020362,-76.14049371,43.00558238
319,280,280100005,3,1637978019000,1637978020362,-76.17392481,43.03073314
47,281,280260003,3,1637978021000,1637978040303,-76.16905631,43.01192141
297,280,280130005,4,1637978024000,1637978030444,-76.17406158,43.03079751
154,286,280140006,14,1637978027000,1637978030441,-76.08574187,43.03887872
264,269,280070016,4,1637978028000,1637978030443,-76.1750653,43.03010369
158,253,280150007,14,1637978029000,1637978030442,-76.11933347,43.03219105
349,257,280160013,13,1637978029000,1637978030444,-76.14058702,43.00609186
154,280,280310018,5,1637978030000,1637978040304,-76.17411136,43.0306917
15,257,280240004,10,1637978034000,1637978040302,-76.14055144,43.00634421
139,253,280240005,7,1637978035000,1637978040303,-76.11912928,43.03197491
203,286,280290009,3,1637978038000,1637978040303,-76.08567599,43.03859277
308,269,280270020,8,1637978039000,1637978040303,-76.17521126,43.03014778
43,281,280310016,3,1637978040000,1637978060189,-76.16878767,43.01210706
69,253,280320014,5,1637978046000,1637978050169,-76.11863693,43.03190528
175,280,280230014,1,1637978046000,1637978050171,-76.17399682,43.03027808
84,257,280240003,10,1637978047000,1637978050170,-76.1400768,43.00635315
357,269,280290012,29,1637978049000,1637978050171,-76.17530133,43.03097172
264,286,280350013,4,1637978049000,1637978050169,-76.08589579,43.03852903
0,280,280260002,0,1637978052000,1637978080200,-76.17401632,43.03030503
356,269,280210004,25,1637978055000,1637978060189,-76.17536858,43.03169587
88,253,280220013,14,1637978057000,1637978060187,-76.1178545,43.03191379
272,286,280270005,10,1637978058000,1637978060186,-76.08621864,43.038559
91,257,280320010,13,1637978059000,1637978060190,-76.13931135,43.00637719
88,253,280320007,9,1637978063000,1637978070241,-76.11745806,43.03190541
83,257,280320004,7,1637978066000,1637978070243,-76.13890963,43.00639131
14,269,280270014,26,1637978066000,1637978070243,-76.17532196,43.03277304
54,281,280210021,1,1637978067000,1637978070243,-76.16849387,43.01227642
267,286,280270006,18,1637978068000,1637978070240,-76.08709925,43.03849219
0,281,280230003,0,1637978072000,1637978080199,-76.16848898,43.01229431
84,253,280310019,14,1637978076000,1637978080197,-76.11656732,43.03190393
164,257,280340001,5,1637978077000,1637978080200,-76.13878685,43.00626248
17,269,280220008,30,1637978077000,1637978080199,-76.17484861,43.03376814
266,286,280320006,18,1637978078000,1637978080198,-76.08814403,43.03842478
16,253,280230004,6,1637978087000,1637978090444,-76.11613841,43.03200676
15,269,280210020,32,1637978087000,1637978090445,-76.17440711,43.03503368
230,281,280360009,2,1637978087000,1637978090445,-76.16858496,43.01225169
181,257,280280013,11,1637978089000,1637978090446,-76.13876645,43.00575291
265,286,280210015,18,1637978089000,1637978090443,-76.08917109,43.03839305
273,286,280330006,12,1637978094000,1637978100172,-76.08959232,43.03838892
235,281,280280009,8,1637978095000,1637978100175,-76.16877607,43.01212307
17,269,280270017,27,1637978097000,1637978100175,-76.17390854,43.03611113
178,253,280360005,5,1637978098000,1637978100174,-76.1161208,43.03203058
179,257,280230016,11,1637978098000,1637978100176,-76.13870285,43.00543302
185,257,280260005,3,1637978104000,1637978110357,-76.1387096,43.00523739
266,286,280260007,13,1637978105000,1637978110354,-76.09047079,43.03836602
229,281,280360007,10,1637978106000,1637978110356,-76.16909197,43.01191483
223,253,280310017,1,1637978107000,1637978110354,-76.11612389,43.03192154
15,269,280220000,28,1637978108000,1637978110357,-76.17346993,43.03733743
175,280,280230005,0,1637978108000,1637978110357,-76.17402067,43.03030467
0,208,280520015,0,1637978109000,1637978210190,-76.10833827,43.05596414
0,280,280210012,0,1637978114000,1637978120161,-76.17401457,43.03030553
265,286,280270018,18,1637978115000,1637978120159,-76.09139405,43.0383065
274,253,280300009,13,1637978118000,1637978120161,-76.1167624,43.03197182
227,281,280250002,8,1637978118000,1637978120160,-76.16969649,43.01149075
176,257,280280015,8,1637978119000,1637978120160,-76.13871272,43.00512772
16,269,280310003,29,1637978119000,1637978120160,-76.17299401,43.03849034
264,286,280230015,17,1637978125000,1637978130197,-76.09242929,43.03822696
267,253,280310021,13,1637978129000,1637978130197,-76.11745613,43.03195561
180,257,280300004,11,1637978129000,1637978130200,-76.1386948,43.00453421
0,269,280330002,3,1637978129000,1637978130200,-76.17281153,43.03902437
220,281,280210002,2,1637978129000,1637978140595,-76.16973744,43.01149138
267,253,280230019,15,1637978134000,1637978140593,-76.11790723,43.03197137
255,257,280350008,7,1637978135000,1637978140595,-76.13882823,43.00441702
25,269,280300010,6,1637978135000,1637978140595,-76.17276844,43.0390698
264,286,280210001,8,1637978136000,1637978140593,-76.09326639,43.03817856
0,286,280320013,0,1637978142000,1637978150241,-76.09329672,43.03819056
15,269,280290002,30,1637978146000,1637978150243,-76.17241429,43.04003964
303,281,280350012,5,1637978146000,1637978150243,-76.17011723,43.01134354
274,253,280330012,13,1637978147000,1637978150241,-76.11871215,43.03195131
269,257,280220005,14,1637978147000,1637978150244,-76.13970802,43.00439331
15,269,280510021,37,1637978156000,1637978160353,-76.17186689,43.04139873
2,281,280470003,10,1637978157000,1637978160352,-76.17019117,43.0116404
241,253,280430002,13,1637978158000,1637978160351,-76.11954332,43.03176692
265,257,280430006,15,1637978159000,1637978160352,-76.14068285,43.00429219
262,257,280520002,15,1637978164000,1637978170347,-76.14119995,43.00428942
15,269,280390014,38,1637978167000,1637978170348,-76.17123284,43.04299855
356,281,280420012,18,1637978168000,1637978170348,-76.17028354,43.01241228
0,286,280470020,0,1637978168000,1637978190296,-76.09326633,43.03821591
295,253,280400012,12,1637978169000,1637978170347,-76.12016754,43.03182166
175,280,280470013,0,1637978169000,1637978180159,-76.17401169,43.03029957
266,257,280470022,13,1637978176000,1637978180159,-76.14204821,43.00429368
2,269,280450003,33,1637978178000,1637978180158,-76.17106048,43.04452785
353,281,280410028,13,1637978178000,1637978180158,-76.17034584,43.01304328
316,253,280480010,11,1637978179000,1637978180157,-76.12095681,43.03215645
0,206,280470017,0,1637978181000,1637978190297,-76.14934627,43.06998382
356,281,280510019,16,1637978184000,1637978190299,-76.17039556,43.01346783
324,253,280480015,10,1637978185000,1637978190297,-76.12124511,43.03234988
273,257,280450002,5,1637978188000,1637978190300,-76.14267059,43.00423813
2,269,280410019,10,1637978189000,1637978190299,-76.17100301,43.04549467
255,280,280410004,8,1637978189000,1637978190299,-76.17420438,43.03009581
2,269,280510029,14,1637978195000,1637978200454,-76.1709861,43.04578841
83,281,280400002,6,1637978195000,1637978200454,-76.17008783,43.01374687
321,253,280390018,13,1637978196000,1637978200451,-76.12168029,43.03300303
268,280,280420001,10,1637978196000,1637978200453,-76.17457626,43.0300716
251,257,280510010,1,1637978197000,1637978200453,-76.14290834,43.00424281
85,281,280500000,9,1637978204000,1637978210191,-76.16966854,43.01376515
2,269,280470008,35,1637978206000,1637978210191,-76.17091934,43.0471029
328,253,280510025,12,1637978207000,1637978210189,-76.12203036,43.03358883
69,206,280380004,5,1637978208000,1637978210190,-76.14931524,43.06999021
358,257,280410014,12,1637978208000,1637978210191,-76.14302574,43.00446967
0,280,280410001,0,1637978209000,1637978220169,-76.17507176,43.03011739
262,286,280510014,4,1637978209000,1637978210189,-76.0933174,43.03818718
102,206,280480004,11,1637978214000,1637978220166,-76.14890169,43.06997505
307,286,280410020,3,1637978215000,1637978220165,-76.09344832,43.03822462
1,269,280390012,29,1637978217000,1637978220169,-76.1708373,43.04845894
263,253,280500005,11,1637978218000,1637978220166,-76.12269238,43.03366025
356,257,280420010,18,1637978218000,1637978220167,-76.14314029,43.00518908
85,281,280440008,9,1637978219000,1637978220168,-76.16884226,43.01380488
345,286,280400011,3,1637978220000,1637978230296,-76.09349329,43.03829738
81,281,280480002,3,1637978225000,1637978230298,-76.16863322,43.01381927
69,206,280490002,7,1637978226000,1637978230296,-76.14860638,43.06995476
263,280,280420014,16,1637978226000,1637978230299,-76.17573203,43.03006423
2,269,280510004,33,1637978228000,1637978230298,-76.17074682,43.04995432
195,253,280410018,4,1637978229000,1637978230299,-76.12284437,43.03357428
76,257,280430011,11,1637978229000,1637978230298,-76.14278077,43.00546306
349,253,280480016,3,1637978234000,1637978240184,-76.12286931,43.03358599
86,257,280480013,14,1637978234000,1637978240183,-76.1423497,43.00547082
355,286,280470027,12,1637978236000,1637978240182,-76.09348723,43.03894302
118,206,280470004,13,1637978237000,1637978240182,-76.14810971,43.07008613
268,280,280510009,19,1637978237000,1637978240185,-76.17695581,43.02996782
88,281,280460004,15,1637978237000,1637978240183,-76.16800087,43.01381625
356,269,280400003,24,1637978239000,1637978240183,-76.17071986,43.05137667
0,253,280400006,0,1637978244000,1637978250161,-76.12286027,43.03372521
1,269,280470007,21,1637978245000,1637978250160,-76.17068412,43.05181173
171,257,280440005,11,1637978246000,1637978250161,-76.14183898,43.0052576
86,281,280520017,17,1637978247000,1637978250160,-76.16705006,43.01383896
351,286,280480011,1,1637978247000,1637978250161,-76.09355759,43.03923323
117,206,280480017,19,1637978248000,1637978250160,-76.14703773,43.06966486
263,280,280390010,21,1637978248000,1637978250162,-76.17806255,43.02994102
121,206,280510018,19,1637978254000,1637978260321,-76.14648185,43.06941152
272,269,280470006,28,1637978256000,1637978260346,-76.17176584,43.05203232
97,253,280430008,14,1637978257000,1637978260320,-76.12224747,43.03365882
175,257,280390016,13,1637978257000,1637978260345,-76.14171885,43.00468626
267,280,280390030,22,1637978258000,1637978260322,-76.17928481,43.02997276
84,281,280400015,17,1637978258000,1637978260346,-76.16599562,43.01390502
248,286,280470018,8,1637978258000,1637978260319,-76.09391452,43.03925291
273,280,280520013,22,1637978264000,1637978270538,-76.18002884,43.02997956
119,206,280470029,14,1637978266000,1637978270536,-76.14575395,43.06911146
239,257,280510024,8,1637978267000,1637978270538,-76.14181488,43.00431433
273,269,280510013,26,1637978267000,1637978270539,-76.17331225,43.05209511
149,253,280440010,18,1637978268000,1637978270535,-76.12168882,43.03309774
242,286,280390025,15,1637978268000,1637978270535,-76.09459535,43.03897229
149,281,280390003,7,1637978269000,1637978270539,-76.1654129,43.01384268
206,281,280650007,13,1637978274000,1637978280346,-76.16548404,43.01365542
270,280,280620011,6,1637978276000,1637978280348,-76.18054939,43.02986838
121,206,280530010,19,1637978277000,1637978280345,-76.14470145,43.06871219
180,253,280640004,14,1637978279000,1637978280347,-76.12143101,43.03247731
264,257,280590011,11,1637978279000,1637978280345,-76.1425856,43.00428726
273,269,280590008,33,1637978279000,1637978280346,-76.17517679,43.05212896
241,286,280650011,19,1637978279000,1637978280346,-76.09549711,43.03863912
181,253,280580012,13,1637978285000,1637978290171,-76.12142101,43.03219662
261,257,280540008,5,1637978285000,1637978290174,-76.14288843,43.00425972
242,286,280620007,19,1637978285000,1637978290172,-76.0960437,43.03842328
211,281,280530002,23,1637978286000,1637978290174,-76.16623838,43.01283946
116,206,280600014,16,1637978288000,1637978290173,-76.14370957,43.06833629
259,280,280680009,11,1637978288000,1637978290211,-76.18134856,43.02986049
279,269,280610002,14,1637978289000,1637978290174,-76.17628884,43.05223499
357,257,280550013,12,1637978295000,1637978300155,-76.14308727,43.00444475
268,269,280670000,5,1637978295000,1637978300155,-76.17664083,43.05225222
253,286,280530003,22,1637978295000,1637978300153,-76.09711561,43.03813135
181,253,280680018,17,1637978296000,1637978300153,-76.12129944,43.031429
271,280,280660005,12,1637978297000,1637978300155,-76.1817349,43.02988007
230,281,280680008,24,1637978297000,1637978300155,-76.1671952,43.01194117
181,206,280570000,20,1637978298000,1637978300154,-76.14332121,43.06790395
0,269,280600000,0,1637978300000,1637978310288,-76.17662877,43.05224757
181,253,280530009,17,1637978306000,1637978310287,-76.12125751,43.03072441
353,257,280620004,17,1637978306000,1637978310289,-76.14315792,43.00527438
254,286,280610014,21,1637978306000,1637978310286,-76.09842726,43.03782994
268,280,280580010,14,1637978307000,1637978310289,-76.18274332,43.02980468
229,281,280610008,25,1637978308000,1637978310288,-76.16831538,43.0112723
227,206,280600017,11,1637978309000,1637978310287,-76.14344168,43.067188
262,280,280550019,12,1637978314000,1637978320155,-76.18314504,43.02982503
300,206,280580008,13,1637978315000,1637978320155,-76.14378811,43.06731224
0,269,280780007,0,1637978316000,1637978460266,-76.17663102,43.0522487
258,286,280620000,18,1637978317000,1637978320154,-76.09961713,43.03766228
84,257,280610012,16,1637978318000,1637978320157,-76.14252192,43.00547523
172,253,280680016,11,1637978319000,1637978320153,-76.12127376,43.03018862
223,281,280600003,22,1637978319000,1637978320156,-76.16946152,43.01048104
321,206,280610015,11,1637978325000,1637978330211,-76.14469099,43.06769219
0,219,280570014,0,1637978325000,1637978330212,-76.10966768,43.05569635
262,280,280660000,16,1637978325000,1637978330213,-76.18396142,43.02975153
279,281,280550009,14,1637978325000,1637978330212,-76.16986859,43.01049707
244,286,280650006,10,1637978328000,1637978330210,-76.100463,43.03746528
175,253,280550011,15,1637978329000,1637978330211,-76.12116746,43.0295765
87,257,280680010,16,1637978329000,1637978330213,-76.14154818,43.0055363
164,253,280610017,16,1637978335000,1637978340207,-76.12100626,43.02914633
88,257,280640009,16,1637978335000,1637978340209,-76.14099573,43.00554981
356,281,280600004,16,1637978335000,1637978340209,-76.1701239,43.01114176
0,219,280670016,0,1637978336000,1637978390229,-76.10968006,43.05568205
239,286,280530015,12,1637978336000,1637978340206,-76.10079561,43.03733881
19,206,280540010,11,1637978337000,1637978340207,-76.14440639,43.06832818
271,280,280600008,18,1637978337000,1637978340208,-76.18508643,43.02976886
174,253,280570020,17,1637978345000,1637978350296,-76.12093588,43.02837775
87,257,280560000,16,1637978346000,1637978350327,-76.13990556,43.00557016
355,281,280620001,23,1637978346000,1637978350328,-76.17021357,43.01205885
253,280,280540004,2,1637978347000,1637978350329,-76.18556687,43.02977201
227,286,280640012,20,1637978348000,1637978350297,-76.10168089,43.03673687
0,206,280580005,0,1637978349000,1637978350297,-76.14431292,43.06835875
23,206,280560007,0,1637978354000,1637978360197,-76.14431128,43.06836238
240,286,280580004,19,1637978354000,1637978360197,-76.10223754,43.03646574
179,253,280620005,17,1637978356000,1637978360196,-76.12084368,43.02761789
90,257,280590000,12,1637978357000,1637978360199,-76.13898046,43.00564395
356,281,280630006,17,1637978357000,1637978360200,-76.17029347,43.0128537
272,280,280580000,11,1637978358000,1637978360198,-76.18572616,43.02977144
226,286,280620009,20,1637978366000,1637978370165,-76.10334298,43.03601093
23,206,280630008,0,1637978367000,1637978370166,-76.14430921,43.06837199
178,253,280610006,17,1637978367000,1637978370166,-76.12076244,43.02681915
359,281,280540011,19,1637978367000,1637978370168,-76.17040308,43.01362968
172,257,280600007,12,1637978368000,1637978370167,-76.13870857,43.00537911
261,280,280660007,11,1637978369000,1637978370191,-76.18647816,43.02975422
271,280,280600010,10,1637978374000,1637978380212,-76.18687126,43.02973402
214,286,280670004,20,1637978376000,1637978380204,-76.10404249,43.03528575
179,253,280660009,19,1637978378000,1637978380205,-76.12085626,43.02601332
4,281,280670007,11,1637978378000,1637978380213,-76.17044711,43.01439632
61,206,280590002,1,1637978379000,1637978380205,-76.14428025,43.06837936
181,257,280660006,14,1637978379000,1637978380212,-76.13867442,43.00473137
175,257,280530013,8,1637978384000,1637978390228,-76.13863997,43.00452387
0,206,280650010,0,1637978385000,1637978390226,-76.14426761,43.06840409
170,280,280570013,0,1637978386000,1637978390227,-76.18718673,43.02960439
178,253,280640010,10,1637978388000,1637978390226,-76.12073507,43.0253835
0,281,280650013,0,1637978389000,1637978390229,-76.17016666,43.01448438
254,286,280580013,14,1637978389000,1637978390225,-76.10479469,43.03484772
274,281,280760015,3,1637978394000,1637978400433,-76.17020614,43.01447774
279,286,280740013,17,1637978395000,1637978400431,-76.10530529,43.03483686
300,206,280690000,8,1637978396000,1637978400430,-76.14440986,43.06861773
188,257,280810001,11,1637978398000,1637978400434,-76.13873332,43.00391673
38,253,280700004,3,1637978399000,1637978400432,-76.12041537,43.02529294
109,280,280720012,6,1637978399000,1637978400434,-76.18708108,43.02959983
184,257,280740018,12,1637978404000,1637978410164,-76.13876031,43.00361884
0,253,280770008,0,1637978405000,1637978410162,-76.12041631,43.02528093
88,280,280820001,10,1637978405000,1637978410163,-76.18673253,43.02959531
261,286,280690012,15,1637978406000,1637978410161,-76.10634198,43.03488345
6,206,280700015,6,1637978407000,1637978410162,-76.14493742,43.06891796
0,208,280820000,0,1637978410000,1637978430237,-76.10833827,43.05596414
276,281,280810008,3,1637978414000,1637978420169,-76.17058136,43.0144784
180,257,280750005,5,1637978415000,1637978420168,-76.13877027,43.00319002
0,219,280820006,0,1637978417000,1637978420169,-76.10974116,43.05563712
83,280,280730005,6,1637978417000,1637978420169,-76.18599023,43.02964022
264,286,280700002,13,1637978417000,1637978420168,-76.10695229,43.03481659
28,206,280740017,21,1637978418000,1637978420167,-76.1445672,43.06948214
334,253,280760004,8,1637978419000,1637978420168,-76.12045229,43.02529401
24,206,280790002,19,1637978424000,1637978430237,-76.14429591,43.06995052
357,253,280780005,17,1637978425000,1637978430237,-76.12058941,43.02564858
174,257,280700017,11,1637978426000,1637978430269,-76.13879753,43.00289021
84,280,280730014,12,1637978428000,1637978430239,-76.18565148,43.02967802
251,281,280810000,2,1637978428000,1637978430269,-76.17079985,43.01449816
0,219,280840011,0,1637978429000,1637978430269,-76.10974619,43.05563175
295,286,280820019,17,1637978429000,1637978430236,-76.10808093,43.03493508
36,206,280790007,6,1637978435000,1637978440175,-76.14386856,43.0703736
355,253,280810013,21,1637978435000,1637978440176,-76.12070056,43.02657635
181,257,280780006,7,1637978437000,1637978440176,-76.13877379,43.00223654
87,280,280740002,17,1637978438000,1637978440177,-76.18472298,43.02973631
97,281,280740015,8,1637978439000,1637978440176,-76.17074788,43.01450661
316,286,280820002,20,1637978439000,1637978440175,-76.10887722,43.03549042
161,219,280790000,8,1637978440000,1637978440176,-76.10983828,43.05542871
84,281,280740011,12,1637978445000,1637978450286,-76.17031804,43.0145128
314,286,280730012,16,1637978445000,1637978450283,-76.10927998,43.03578446
116,206,280770021,9,1637978446000,1637978450284,-76.14347662,43.07037323
353,253,280760007,23,1637978446000,1637978450285,-76.12076228,43.02750931
0,257,280800005,0,1637978447000,1637978450284,-76.13876384,43.00217664
165,219,280690002,4,1637978448000,1637978450286,-76.10973515,43.05515969
87,280,280690005,18,1637978449000,1637978450286,-76.18370885,43.02979903
92,280,280800004,19,1637978455000,1637978460267,-76.18307126,43.02980288
86,281,280840006,15,1637978456000,1637978460265,-76.16940039,43.01453352
315,286,280820005,9,1637978456000,1637978460270,-76.10997303,43.03626796
358,253,280740016,19,1637978457000,1637978460266,-76.12080482,43.02843119
184,206,280780014,16,1637978458000,1637978460265,-76.14335744,43.06988091
277,219,280820004,7,1637978460000,1637978460266,-76.11000501,43.05501333
178,206,280780002,28,1637978464000,1637978470211,-76.14330072,43.06921461
87,280,280810015,14,1637978466000,1637978470213,-76.18217744,43.02983073
293,219,280690001,10,1637978467000,1637978470213,-76.11035748,43.05511055
84,281,280830008,19,1637978467000,1637978470213,-76.16829977,43.01458809
350,253,280770017,19,1637978468000,1637978470211,-76.12096927,43.02930032
261,257,280820009,9,1637978468000,1637978470214,-76.1390842,43.00206921
312,286,280750009,1,1637978468000,1637978470210,-76.11002335,43.03632506
265,257,280730000,12,1637978474000,1637978480173,-76.13947591,43.00205074
249,286,280770009,3,1637978474000,1637978480173,-76.11014218,43.0363403
178,206,280790004,21,1637978476000,1637978480172,-76.14329706,43.06797743
89,280,280700011,15,1637978477000,1637978480174,-76.18125356,43.02985597
87,281,280720005,19,1637978478000,1637978480172,-76.16716249,43.01464676
285,219,280740014,12,1637978479000,1637978480173,-76.11122841,43.05519976
349,253,280710007,13,1637978479000,1637978480173,-76.12114501,43.0300292
85,281,280750004,17,1637978484000,1637978490288,-76.16655985,43.01468902
286,219,280720014,7,1637978485000,1637978490288,-76.11154866,43.0552381
356,253,280750002,11,1637978486000,1637978490286,-76.12113586,43.03031578
300,257,280690010,5,1637978486000,1637978490289,-76.14007117,43.00200236
249,286,280770000,0,1637978486000,1637978490285,-76.11014561,43.03632014
234,206,280760003,11,1637978487000,1637978490287,-76.14339461,43.06722385
84,280,280760010,2,1637978487000,1637978490289,-76.18076097,43.02983486
90,281,280790008,17,1637978495000,1637978500198,-76.16545964,43.01470576
0,253,280830014,20,1637978497000,1637978500199,-76.12119806,43.03113056
4,257,280720003,9,1637978497000,1637978500198,-76.14015858,43.00228667
91,286,280740006,1,1637978497000,1637978500197,-76.11017422,43.03628734
300,206,280830004,21,1637978498000,1637978500197,-76.14431808,43.06756549
252,219,280840000,11,1637978499000,1637978500198,-76.11224333,43.05525667
86,280,280700016,16,1637978499000,1637978500225,-76.18005125,43.02987464
62,286,280740019,2,1637978502000,1637978510444,-76.1101207,43.03630525
86,280,280840010,18,1637978505000,1637978510444,-76.17935526,43.02993522
225,219,280710000,7,1637978506000,1637978510445,-76.11245789,43.05518937
93,281,280830000,3,1637978506000,1637978510445,-76.1647106,43.01474783
2,253,280710012,12,1637978508000,1637978510442,-76.12118441,43.03183341
301,206,280770004,17,1637978509000,1637978510444,-76.1452369,43.06792426
5,257,280690013,11,1637978509000,1637978510445,-76.14007614,43.00286665
304,206,280950005,17,1637978515000,1637978520348,-76.14574505,43.0681468
6,257,280920011,12,1637978516000,1637978520349,-76.14006874,43.00316172
87,280,280860009,17,1637978516000,1637978520348,-76.17823676,43.02994886
45,286,280980002,1,1637978516000,1637978520346,-76.11008125,43.03632473
96,219,280990020,1,1637978517000,1637978520349,-76.11226248,43.05498531
130,281,280960019,3,1637978517000,1637978520349,-76.16471571,43.01480246
288,253,280940019,10,1637978518000,1637978520346,-76.12152156,43.03214707
0,219,280950000,0,1637978523000,1637978530178,-76.11227641,43.05502564
331,206,281000019,8,1637978526000,1637978530175,-76.14643621,43.0685078
88,280,280880016,16,1637978527000,1637978530177,-76.17717215,43.02995807
129,286,280980016,14,1637978527000,1637978530175,-76.10975091,43.03608498
18,257,280910011,13,1637978528000,1637978530176,-76.13984933,43.00381554
263,253,280920003,12,1637978529000,1637978530176,-76.12242231,43.03219255
157,281,280960002,5,1637978529000,1637978530178,-76.16468636,43.01464619
0,219,280910008,0,1637978533000,1637978570799,-76.11228402,43.05502985
7,257,280940001,13,1637978534000,1637978540162,-76.13976086,43.00408919
270,253,280870014,13,1637978535000,1637978540159,-76.1228229,43.03213882
31,206,280890003,18,1637978536000,1637978540161,-76.14615526,43.06897174
89,280,280960009,19,1637978538000,1637978540160,-76.17594804,43.03000743
132,286,281000014,21,1637978538000,1637978540159,-76.10893306,43.03549314
151,281,280920006,0,1637978539000,1637978540162,-76.16468094,43.01468053
2,257,280880010,12,1637978545000,1637978550271,-76.13969728,43.00451301
262,253,280930011,10,1637978546000,1637978550244,-76.12371434,43.03208241
29,206,280990009,14,1637978547000,1637978550243,-76.14583126,43.06947016
83,280,280870004,0,1637978548000,1637978550245,-76.17547978,43.03006635
235,269,280880008,1,1637978549000,1637978550272,-76.17668349,43.05222591
213,281,280910006,12,1637978549000,1637978550272,-76.164871,43.01447579
122,286,281000006,16,1637978549000,1637978550243,-76.10807057,43.03487297
90,280,281000011,6,1637978555000,1637978560281,-76.17538586,43.03004851
214,281,280920010,17,1637978555000,1637978560281,-76.16516499,43.01411627
96,286,280910003,18,1637978555000,1637978560278,-76.10755061,43.03475829
